TimeSinceStart,TrialNo,TrialID,ParticipantID,Landmark,DetailedView,TaskboardPosition.x,TaskboardPosition.y,TaskboardPosition.z,TaskboardRotation.x,TaskboardRotation.y,TaskboardRotation.z,Landmark1Name,Landmark2Name,Landmark3Name,Landmark4Name,Landmark5Name,Landmark6Name,Landmark1Position.x,Landmark1Position.y,Landmark1Position.z,Landmark2Position.x,Landmark2Position.y,Landmark2Position.z,Landmark3Position.x,Landmark3Position.y,Landmark3Position.z,Landmark4Position.x,Landmark4Position.y,Landmark4Position.z,Landmark5Position.x,Landmark5Position.y,Landmark5Position.z,Landmark6Position.x,Landmark6Position.y,Landmark6Position.z,Landmark1Rotation.x,Landmark1Rotation.y,Landmark1Rotation.z,Landmark2Rotation.x,Landmark2Rotation.y,Landmark2Rotation.z,Landmark3Rotation.x,Landmark3Rotation.y,Landmark3Rotation.z,Landmark4Rotation.x,Landmark4Rotation.y,Landmark4Rotation.z,Landmark5Rotation.x,Landmark5Rotation.y,Landmark5Rotation.z,Landmark6Rotation.x,Landmark6Rotation.y,Landmark6Rotation.z,Landmark1State,Landmark2State,Landmark3State,Landmark4State,Landmark5State,Landmark6State
1.0311,1,Training,4,Floor,Shelves,0,0.03,0,0,0,0,MIN2,MIN3,MAX2,MIN1,MAX1,MAX3,0.249572,0.025,0.07432613,-0.101891,0.025,-0.06435533,0.6603819,0.025,-0.23101,0.2886094,0.02599473,0.7404845,-0.7204489,0.025,-0.02988535,-0.1892772,0.025,0.2706464,90,0,0,90,0,0,90,0,0,89.79064,244.1051,243.961,90,0,0,90,0,0,highlighted,,,moving,,highlighted
1.075544,1,Training,4,Floor,Shelves,0,0.03,0,0,0,0,MIN2,MIN3,MAX2,MIN1,MAX1,MAX3,0.249572,0.025,0.07432613,-0.101891,0.025,-0.06435533,0.6603819,0.025,-0.23101,0.2883883,0.02551091,0.7407593,-0.7204489,0.025,-0.02988535,-0.1892772,0.025,0.2706464,90,0,0,90,0,0,90,0,0,89.84299,276.2118,276.003,90,0,0,90,0,0,highlighted,,,moving,,highlighted
1.097766,1,Training,4,Floor,Shelves,0,0.03,0,0,0,0,MIN2,MIN3,MAX2,MIN1,MAX1,MAX3,0.249572,0.025,0.07432613,-0.101891,0.025,-0.06435533,0.6603819,0.025,-0.23101,0.2884532,0.02565914,0.7406995,-0.7204489,0.025,-0.02988535,-0.1892772,0.025,0.2706464,90,0,0,90,0,0,90,0,0,89.86583,222.138,221.9375,90,0,0,90,0,0,highlighted,,,moving,,highlighted
1.14221,1,Training,4,Floor,Shelves,0,0.03,0,0,0,0,MIN2,MIN3,MAX2,MIN1,MAX1,MAX3,0.249572,0.025,0.07432613,-0.101891,0.025,-0.06435533,0.6603819,0.025,-0.23101,0.2884481,0.02474459,0.7407897,-0.7204489,0.025,-0.02988535,-0.1892772,0.025,0.2706464,90,0,0,90,0,0,90,0,0,89.92339,0.2523547,0,90,0,0,90,0,0,highlighted,,,moving,,highlighted
1.164432,1,Training,4,Floor,Shelves,0,0.03,0,0,0,0,MIN2,MIN3,MAX2,MIN1,MAX1,MAX3,0.249572,0.025,0.07432613,-0.101891,0.025,-0.06435533,0.6603819,0.025,-0.23101,0.2884063,0.02374028,0.7409838,-0.7204489,0.025,-0.02988535,-0.1892772,0.025,0.2706464,90,0,0,90,0,0,90,0,0,89.74131,54.98983,54.67992,90,0,0,90,0,0,highlighted,,,moving,,highlighted
1.208876,1,Training,4,Floor,Shelves,0,0.03,0,0,0,0,MIN2,MIN3,MAX2,MIN1,MAX1,MAX3,0.249572,0.025,0.07432613,-0.101891,0.025,-0.06435533,0.6603819,0.025,-0.23101,0.2887147,0.02467361,0.7407432,-0.7204489,0.025,-0.02988535,-0.1892772,0.025,0.2706464,90,0,0,90,0,0,90,0,0,89.89913,0.3617764,0,90,0,0,90,0,0,highlighted,,,moving,,highlighted
1.242209,1,Training,4,Floor,Shelves,0,0.03,0,0,0,0,MIN2,MIN3,MAX2,MIN1,MAX1,MAX3,0.249572,0.025,0.07432613,-0.101891,0.025,-0.06435533,0.6603819,0.025,-0.23101,0.2891692,0.02501591,0.7402961,-0.7204489,0.025,-0.02988535,-0.1892772,0.025,0.2706464,90,0,0,90,0,0,90,0,0,90,0.2404792,0,90,0,0,90,0,0,highlighted,,,moving,,highlighted
1.319986,1,Training,4,Floor,Shelves,0,0.03,0,0,0,0,MIN2,MIN3,MAX2,MIN1,MAX1,MAX3,0.249572,0.025,0.07432613,-0.101891,0.025,-0.06435533,0.6603819,0.025,-0.23101,0.2892078,0.02487876,0.740362,-0.7204489,0.025,-0.02988535,-0.1892772,0.025,0.2706464,90,0,0,90,0,0,90,0,0,89.92088,0.1842661,0,90,0,0,90,0,0,highlighted,,,moving,,highlighted
1.353318,1,Training,4,Floor,Shelves,0,0.03,0,0,0,0,MIN2,MIN3,MAX2,MIN1,MAX1,MAX3,0.249572,0.025,0.07432613,-0.101891,0.025,-0.06435533,0.6603819,0.025,-0.23101,0.2884656,0.02545851,0.7412436,-0.7204489,0.025,-0.02988535,-0.1892772,0.025,0.2706464,90,0,0,90,0,0,90,0,0,89.88131,207.0325,206.6623,90,0,0,90,0,0,highlighted,,,moving,,highlighted
1.397762,1,Training,4,Floor,Shelves,0,0.03,0,0,0,0,MIN2,MIN3,MAX2,MIN1,MAX1,MAX3,0.249572,0.025,0.07432613,-0.101891,0.025,-0.06435533,0.6603819,0.025,-0.23101,0.2884656,0.025,0.7412436,-0.7204489,0.025,-0.02988535,-0.1892772,0.025,0.2706464,90,0,0,90,0,0,90,0,0,90,0.3702494,0,90,0,0,90,0,0,highlighted,,,moving,,highlighted
1.419984,1,Training,4,Floor,Shelves,0,0.03,0,0,0,0,MIN2,MIN3,MAX2,MIN1,MAX1,MAX3,0.249572,0.025,0.07432613,-0.101891,0.025,-0.06435533,0.6603819,0.025,-0.23101,0.2897103,0.03510308,0.7387283,-0.7204489,0.025,-0.02988535,-0.1892772,0.025,0.2706464,90,0,0,90,0,0,90,0,0,87.67873,230.7047,231.1051,90,0,0,90,0,0,highlighted,,,moving,,highlighted
1.464428,1,Training,4,Floor,Shelves,0,0.03,0,0,0,0,MIN2,MIN3,MAX2,MIN1,MAX1,MAX3,0.249572,0.025,0.07432613,-0.101891,0.025,-0.06435533,0.6603819,0.025,-0.23101,0.2898918,0.02068817,0.7390164,-0.7204489,0.025,-0.02988535,-0.1892772,0.025,0.2706464,90,0,0,90,0,0,90,0,0,89.0608,55.96573,56.30657,90,0,0,90,0,0,highlighted,,,moving,,highlighted
1.497761,1,Training,4,Floor,Shelves,0,0.03,0,0,0,0,MIN2,MIN3,MAX2,MIN1,MAX1,MAX3,0.249572,0.025,0.07432613,-0.101891,0.025,-0.06435533,0.6603819,0.025,-0.23101,0.289868,0.01944704,0.7396377,-0.7204489,0.025,-0.02988535,-0.1892772,0.025,0.2706464,90,0,0,90,0,0,90,0,0,88.84361,47.6824,47.90906,90,0,0,90,0,0,highlighted,,,moving,,highlighted
1.531094,1,Training,4,Floor,Shelves,0,0.03,0,0,0,0,MIN2,MIN3,MAX2,MIN1,MAX1,MAX3,0.249572,0.025,0.07432613,-0.101891,0.025,-0.06435533,0.6603819,0.025,-0.23101,0.2899061,0.02464584,0.7396117,-0.7204489,0.025,-0.02988535,-0.1892772,0.025,0.2706464,90,0,0,90,0,0,90,0,0,89.89347,359.8887,0,90,0,0,90,0,0,highlighted,,,moving,,highlighted
1.564427,1,Training,4,Floor,Shelves,0,0.03,0,0,0,0,MIN2,MIN3,MAX2,MIN1,MAX1,MAX3,0.249572,0.025,0.07432613,-0.101891,0.025,-0.06435533,0.6603819,0.025,-0.23101,0.2896337,0.02368453,0.7401175,-0.7204489,0.025,-0.02988535,-0.1892772,0.025,0.2706464,90,0,0,90,0,0,90,0,0,89.65058,71.90896,71.86116,90,0,0,90,0,0,highlighted,,,moving,,highlighted
1.586649,1,Training,4,Floor,Shelves,0,0.03,0,0,0,0,MIN2,MIN3,MAX2,MIN1,MAX1,MAX3,0.249572,0.025,0.07432613,-0.101891,0.025,-0.06435533,0.6603819,0.025,-0.23101,0.2894225,0.02446421,0.7404264,-0.7204489,0.025,-0.02988535,-0.1892772,0.025,0.2706464,90,0,0,90,0,0,90,0,0,89.86152,64.50631,64.35844,90,0,0,90,0,0,highlighted,,,moving,,highlighted
1.619982,1,Training,4,Floor,Shelves,0,0.03,0,0,0,0,MIN2,MIN3,MAX2,MIN1,MAX1,MAX3,0.249572,0.025,0.07432613,-0.101891,0.025,-0.06435533,0.6603819,0.025,-0.23101,0.2864043,0.02221648,0.7435799,-0.7204489,0.025,-0.02988535,-0.1892772,0.025,0.2706464,90,0,0,90,0,0,90,0,0,89.26565,49.22132,48.00494,90,0,0,90,0,0,highlighted,,,moving,,highlighted
1.664426,1,Training,4,Floor,Shelves,0,0.03,0,0,0,0,MIN2,MIN3,MAX2,MIN1,MAX1,MAX3,0.249572,0.025,0.07432613,-0.101891,0.025,-0.06435533,0.6603819,0.025,-0.23101,0.2864183,0.0248216,0.7435296,-0.7204489,0.025,-0.02988535,-0.1892772,0.025,0.2706464,90,0,0,90,0,0,90,0,0,89.83449,116.1613,114.9301,90,0,0,90,0,0,highlighted,,,moving,,highlighted
1.719981,1,Training,4,Floor,Shelves,0,0.03,0,0,0,0,MIN2,MIN3,MAX2,MIN1,MAX1,MAX3,0.249572,0.025,0.07432613,-0.101891,0.025,-0.06435533,0.6603819,0.025,-0.23101,0.2860527,0.02426388,0.7439319,-0.7204489,0.025,-0.02988535,-0.1892772,0.025,0.2706464,90,0,0,90,0,0,90,0,0,89.85065,42.68811,41.35866,90,0,0,90,0,0,highlighted,,,moving,,highlighted
1.753314,1,Training,4,Floor,Shelves,0,0.03,0,0,0,0,MIN2,MIN3,MAX2,MIN1,MAX1,MAX3,0.249572,0.025,0.07432613,-0.101891,0.025,-0.06435533,0.6603819,0.025,-0.23101,0.2860144,0.02520578,0.7439008,-0.7204489,0.025,-0.02988535,-0.1892772,0.025,0.2706464,90,0,0,90,0,0,90,0,0,89.94766,1.284917,0,90,0,0,90,0,0,highlighted,,,moving,,highlighted
1.786647,1,Training,4,Floor,Shelves,0,0.03,0,0,0,0,MIN2,MIN3,MAX2,MIN1,MAX1,MAX3,0.249572,0.025,0.07432613,-0.101891,0.025,-0.06435533,0.6603819,0.025,-0.23101,0.2859598,0.02507452,0.7439638,-0.7204489,0.025,-0.02988535,-0.1892772,0.025,0.2706464,90,0,0,90,0,0,90,0,0,89.97202,1.294561,0,90,0,0,90,0,0,highlighted,,,moving,,highlighted
1.81998,1,Training,4,Floor,Shelves,0,0.03,0,0,0,0,MIN2,MIN3,MAX2,MIN1,MAX1,MAX3,0.249572,0.025,0.07432613,-0.101891,0.025,-0.06435533,0.6603819,0.025,-0.23101,0.285953,0.02492006,0.743959,-0.7204489,0.025,-0.02988535,-0.1892772,0.025,0.2706464,90,0,0,90,0,0,90,0,0,90,1.259434,0,90,0,0,90,0,0,highlighted,,,moving,,highlighted
1.853313,1,Training,4,Floor,Shelves,0,0.03,0,0,0,0,MIN2,MIN3,MAX2,MIN1,MAX1,MAX3,0.249572,0.025,0.07432613,-0.101891,0.025,-0.06435533,0.6603819,0.025,-0.23101,0.2859318,0.02497777,0.7439301,-0.7204489,0.025,-0.02988535,-0.1892772,0.025,0.2706464,90,0,0,90,0,0,90,0,0,90,1.298176,0,90,0,0,90,0,0,highlighted,,,moving,,highlighted
1.875535,1,Training,4,Floor,Shelves,0,0.03,0,0,0,0,MIN2,MIN3,MAX2,MIN1,MAX1,MAX3,0.249572,0.025,0.07432613,-0.101891,0.025,-0.06435533,0.6603819,0.025,-0.23101,0.2858337,0.02504043,0.7439998,-0.7204489,0.025,-0.02988535,-0.1892772,0.025,0.2706464,90,0,0,90,0,0,90,0,0,90,1.307799,0,90,0,0,90,0,0,highlighted,,,moving,,highlighted
1.908868,1,Training,4,Floor,Shelves,0,0.03,0,0,0,0,MIN2,MIN3,MAX2,MIN1,MAX1,MAX3,0.249572,0.025,0.07432613,-0.101891,0.025,-0.06435533,0.6603819,0.025,-0.23101,0.2859848,0.02495207,0.7438296,-0.7204489,0.025,-0.02988535,-0.1892772,0.025,0.2706464,90,0,0,90,0,0,90,0,0,89.96574,1.198978,0,90,0,0,90,0,0,highlighted,,,moving,,highlighted
1.93109,1,Training,4,Floor,Shelves,0,0.03,0,0,0,0,MIN2,MIN3,MAX2,MIN1,MAX1,MAX3,0.249572,0.025,0.07432613,-0.101891,0.025,-0.06435533,0.6603819,0.025,-0.23101,0.285989,0.02513327,0.7437673,-0.7204489,0.025,-0.02988535,-0.1892772,0.025,0.2706464,90,0,0,90,0,0,90,0,0,89.95576,1.120149,0,90,0,0,90,0,0,highlighted,,,moving,,highlighted
1.964423,1,Training,4,Floor,Shelves,0,0.03,0,0,0,0,MIN2,MIN3,MAX2,MIN1,MAX1,MAX3,0.249572,0.025,0.07432613,-0.101891,0.025,-0.06435533,0.6603819,0.025,-0.23101,0.2863863,0.02492008,0.7434002,-0.7204489,0.025,-0.02988535,-0.1892772,0.025,0.2706464,90,0,0,90,0,0,90,0,0,89.89913,1.06959,0,90,0,0,90,0,0,highlighted,,,moving,,highlighted
1.997756,1,Training,4,Floor,Shelves,0,0.03,0,0,0,0,MIN2,MIN3,MAX2,MIN1,MAX1,MAX3,0.249572,0.025,0.07432613,-0.101891,0.025,-0.06435533,0.6603819,0.025,-0.23101,0.2872989,0.02555538,0.7424684,-0.7204489,0.025,-0.02988535,-0.1892772,0.025,0.2706464,90,0,0,90,0,0,90,0,0,89.8187,193.673,192.909,90,0,0,90,0,0,highlighted,,,moving,,highlighted
2.031089,1,Training,4,Floor,Shelves,0,0.03,0,0,0,0,MIN2,MIN3,MAX2,MIN1,MAX1,MAX3,0.249572,0.025,0.07432613,-0.101891,0.025,-0.06435533,0.6603819,0.025,-0.23101,0.2884823,0.02567954,0.7412686,-0.7204489,0.025,-0.02988535,-0.1892772,0.025,0.2706464,90,0,0,90,0,0,90,0,0,89.76015,198.5155,198.1629,90,0,0,90,0,0,highlighted,,,moving,,highlighted
2.053311,1,Training,4,Floor,Shelves,0,0.03,0,0,0,0,MIN2,MIN3,MAX2,MIN1,MAX1,MAX3,0.249572,0.025,0.07432613,-0.101891,0.025,-0.06435533,0.6603819,0.025,-0.23101,0.2860166,0.02311039,0.7437587,-0.7204489,0.025,-0.02988535,-0.1892772,0.025,0.2706464,90,0,0,90,0,0,90,0,0,89.46442,23.71296,22.55517,90,0,0,90,0,0,highlighted,,,moving,,highlighted
2.086644,1,Training,4,Floor,Shelves,0,0.03,0,0,0,0,MIN2,MIN3,MAX2,MIN1,MAX1,MAX3,0.249572,0.025,0.07432613,-0.101891,0.025,-0.06435533,0.6603819,0.025,-0.23101,0.2861194,0.02495196,0.7436169,-0.7204489,0.025,-0.02988535,-0.1892772,0.025,0.2706464,90,0,0,90,0,0,90,0,0,89.94405,1.154995,0,90,0,0,90,0,0,highlighted,,,moving,,highlighted
2.119977,1,Training,4,Floor,Shelves,0,0.03,0,0,0,0,MIN2,MIN3,MAX2,MIN1,MAX1,MAX3,0.249572,0.025,0.07432613,-0.101891,0.025,-0.06435533,0.6603819,0.025,-0.23101,0.2868106,0.02530291,0.7429137,-0.7204489,0.025,-0.02988535,-0.1892772,0.025,0.2706464,90,0,0,90,0,0,90,0,0,89.86583,176.5096,175.5792,90,0,0,90,0,0,highlighted,,,moving,,highlighted
2.15331,1,Training,4,Floor,Shelves,0,0.03,0,0,0,0,MIN2,MIN3,MAX2,MIN1,MAX1,MAX3,0.249572,0.025,0.07432613,-0.101891,0.025,-0.06435533,0.6603819,0.025,-0.23101,0.2862177,0.02434178,0.7435787,-0.7204489,0.025,-0.02988535,-0.1892772,0.025,0.2706464,90,0,0,90,0,0,90,0,0,89.84423,44.27256,43.13619,90,0,0,90,0,0,highlighted,,,moving,,highlighted
2.186643,1,Training,4,Floor,Shelves,0,0.03,0,0,0,0,MIN2,MIN3,MAX2,MIN1,MAX1,MAX3,0.249572,0.025,0.07432613,-0.101891,0.025,-0.06435533,0.6603819,0.025,-0.23101,0.2862926,0.02505897,0.7435154,-0.7204489,0.025,-0.02988535,-0.1892772,0.025,0.2706464,90,0,0,90,0,0,90,0,0,90,1.086401,0,90,0,0,90,0,0,highlighted,,,moving,,highlighted
2.208864,1,Training,4,Floor,Shelves,0,0.03,0,0,0,0,MIN2,MIN3,MAX2,MIN1,MAX1,MAX3,0.249572,0.025,0.07432613,-0.101891,0.025,-0.06435533,0.6603819,0.025,-0.23101,0.2861494,0.02513851,0.7436671,-0.7204489,0.025,-0.02988535,-0.1892772,0.025,0.2706464,90,0,0,90,0,0,90,0,0,89.82868,302.612,301.4609,90,0,0,90,0,0,highlighted,,,moving,,highlighted
2.242198,1,Training,4,Floor,Shelves,0,0.03,0,0,0,0,MIN2,MIN3,MAX2,MIN1,MAX1,MAX3,0.249572,0.025,0.07432613,-0.101891,0.025,-0.06435533,0.6603819,0.025,-0.23101,0.2863111,0.0251248,0.7435046,-0.7204489,0.025,-0.02988535,-0.1892772,0.025,0.2706464,90,0,0,90,0,0,90,0,0,89.92599,1.150926,0,90,0,0,90,0,0,highlighted,,,moving,,highlighted
2.275531,1,Training,4,Floor,Shelves,0,0.03,0,0,0,0,MIN2,MIN3,MAX2,MIN1,MAX1,MAX3,0.249572,0.025,0.07432613,-0.101891,0.025,-0.06435533,0.6603819,0.025,-0.23101,0.2869754,0.02566196,0.7428041,-0.7204489,0.025,-0.02988535,-0.1892772,0.025,0.2706464,90,0,0,90,0,0,90,0,0,89.84299,203.9463,203.0059,90,0,0,90,0,0,highlighted,,,moving,,highlighted
