TimeSinceStart,TrialNo,TrialID,ParticipantID,Landmark,DetailedView,GrabbedVis1,GrabbedVis2,PinnedVis1,PinnedVis2,PinnedVis3,CameraPosition.x,CameraPosition.y,CameraPosition.z,CameraEulerAngles.x,CameraEulerAngles.y,CameraEulerAngles.z,LeftControllerPosition.x,LeftControllerPosition.y,LeftControllerPosition.z,LeftControllerEulerAngles.x,LeftControllerEulerAngles.y,LeftControllerEulerAngles.z,RightControllerPosition.x,RightControllerPosition.y,RightControllerPosition.z,RightControllerEulerAngles.x,RightControllerEulerAngles.y,RightControllerEulerAngles.z,WaistPosition.x,WaistPosition.y,WaistPosition.z,WaistEulerAngles.x,WaistEulerAngles.y,WaistEulerAngles.z,LeftShoePosition.x,LeftShoePosition.y,LeftShoePosition.z,LeftShoeEulerAngles.x,LeftShoeEulerAngles.y,LeftShoeEulerAngles.z,RightShoePosition.x,RightShoePosition.y,RightShoePosition.z,RightShoeEulerAngles.x,RightShoeEulerAngles.y,RightShoeEulerAngles.z,LeftGripPressed,LeftTriggerPressed,LeftFootSliding,LeftFootPressed,RightGripPressed,RightTriggerPressed,RightFootSliding,RightFootPressed
0.02,1,Training,4,Floor,Shelves,,,,,,-1.577173,1.825268,0.04250917,25.61184,272.5696,359.7205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.02,351.238,99.42301,False,False,False,False,False,False,False,True
0.3533296,1,Training,4,Floor,Shelves,,,,,,-1.577173,1.825268,0.04250917,25.61184,272.5696,359.7205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.02,351.238,99.42301,False,False,False,False,False,False,True,True
0.4422175,1,Training,4,Floor,Shelves,,,,,,-1.568957,1.844736,0.04321855,15.40619,273.0408,357.6463,-2.289293,1.104728,-0.09653892,61.12008,283.9701,1.650155,-2.256307,1.106971,0.06828076,61.75407,246.4092,0.7957217,0.3916276,0.9694779,0.9262421,6.039908,2.004877,3.527896,0.2690742,0.06174957,0.9431844,288.141,260.9182,183.2105,0.4628199,0.07422175,0.9523129,294.4384,27.77794,65.39025,False,False,False,False,False,False,True,True
0.4866615,1,Training,4,Floor,Shelves,MIN1,,,,,-1.560349,1.845457,0.04326787,15.01739,272.9978,357.1144,-2.289712,1.104414,-0.09658816,61.12463,283.9758,1.652491,-2.256692,1.10631,0.06839894,61.74332,246.4073,0.7886333,0.3913978,0.9699237,0.925486,5.844398,2.035949,3.517696,0.2683282,0.06037556,0.9424055,288.1528,260.8973,183.2224,0.4631355,0.07480306,0.9518323,293.874,28.64349,65.4875,False,False,False,False,False,False,True,True
0.5311054,1,Training,4,Floor,Shelves,MIN1,,,,,-1.560089,1.845836,0.04321714,14.91315,273.022,357.2256,-2.290332,1.103995,-0.09669149,61.13538,283.9822,1.657519,-2.257062,1.106029,0.06836733,61.75642,246.4022,0.7965327,0.3912528,0.9702557,0.9250469,5.722936,2.106003,3.50804,0.2684998,0.06088483,0.9425508,288.1826,260.7042,183.4233,0.4631775,0.07489817,0.9517959,293.8669,28.77103,65.37888,False,False,False,False,False,False,True,True
0.5866604,1,Training,4,Floor,Shelves,MIN1,,,,,-1.558414,1.846515,0.04277223,14.54249,272.9616,357.2039,-2.289911,1.104221,-0.09647506,61.12867,283.9666,1.642107,-2.257168,1.105973,0.0682855,61.74443,246.3997,0.8053711,0.3910981,0.9708516,0.9244036,5.390369,2.078233,3.576694,0.2688199,0.0615334,0.9427857,288.1543,260.642,183.4342,0.4637918,0.07543107,0.9515516,294.0112,29.43964,64.91157,False,False,False,False,False,False,True,True
0.6199933,1,Training,4,Floor,Shelves,MIN1,,,,,-1.557504,1.847217,0.0420936,14.30898,273.0421,357.1029,-2.290339,1.103803,-0.09667581,61.13505,283.9817,1.658914,-2.256946,1.106158,0.06822121,61.74878,246.3982,0.8090124,0.3907438,0.9715502,0.9234865,5.125937,1.960958,3.610293,0.2685537,0.06063328,0.9424161,288.0161,260.8439,183.3042,0.463967,0.0756062,0.9514538,294.1828,29.62205,64.71839,False,False,False,False,False,False,True,True
0.6533263,1,Training,4,Floor,Shelves,MIN1,,,,,-1.556194,1.847468,0.04062475,14.37635,273.093,357.2171,-2.290622,1.103513,-0.0967616,61.13413,283.9899,1.6582,-2.257042,1.106105,0.06832291,61.73885,246.396,0.7955195,0.3903169,0.9724491,0.921886,4.829616,1.711021,3.616885,0.2687136,0.06097786,0.9426192,288.0101,260.6143,183.5629,0.4640144,0.07568856,0.9514233,294.1536,29.5344,64.83432,False,False,False,False,False,False,True,True
0.6866593,1,Training,4,Floor,Shelves,MIN1,,,,,-1.555606,1.847336,0.03922442,14.6518,273.1403,357.3795,-2.290863,1.103212,-0.09680341,61.14096,283.9964,1.661671,-2.256991,1.106027,0.06843136,61.74179,246.3955,0.7948741,0.3898268,0.973051,0.9207579,4.644262,1.388598,3.68063,0.2687546,0.06110279,0.9426693,288.0095,260.7836,183.3764,0.4640414,0.07553114,0.9517324,294.3724,30.06509,64.17276,False,False,False,False,False,False,True,True
0.7199922,1,Training,4,Floor,Shelves,MIN1,,,,,-1.554786,1.846325,0.03757392,15.20741,273.0256,357.672,-2.291199,1.102988,-0.09688635,61.14609,284.0029,1.663792,-2.25718,1.105846,0.06860372,61.72812,246.3843,0.7739059,0.3892853,0.973569,0.9197438,4.592743,0.9156832,3.694221,0.4672334,0.08284032,0.927047,308.9102,349.0155,298.958,0.4640414,0.07553114,0.9517324,294.3724,30.06509,64.17276,False,False,False,False,False,False,True,True
0.7533252,1,Training,4,Floor,Shelves,MIN1,,,,,-1.553824,1.845577,0.03584336,15.55448,272.8735,357.8732,-2.29066,1.103432,-0.09678545,61.1434,283.9883,1.653881,-2.257441,1.105681,0.06855869,61.74555,246.3846,0.7818578,0.3885849,0.973982,0.9189454,4.142263,0.9069295,3.899838,0.4672334,0.08284032,0.927047,308.9102,349.0155,298.958,0.4638722,0.07499567,0.9524474,295.1867,29.50021,63.82627,False,False,False,False,False,False,True,True
0.7866582,1,Training,4,Floor,Shelves,MIN1,,,,,-1.553003,1.845151,0.03445737,15.67134,272.706,358.0283,-2.291155,1.103132,-0.0968162,61.14872,284.0014,1.661382,-2.257308,1.106043,0.06857885,61.72721,246.3596,0.7608929,0.3878346,0.9743757,0.9179478,4.003743,0.4452532,4.022691,0.4672334,0.08284032,0.927047,308.9102,349.0155,298.958,0.4637612,0.07510052,0.9521636,294.998,29.21585,64.12002,False,False,False,False,False,False,True,True
0.8199911,1,Training,4,Floor,Shelves,MIN1,,,,,-1.551317,1.844652,0.03223446,15.85475,272.4328,358.3003,-2.291795,1.102705,-0.09712359,61.15915,283.9987,1.672399,-2.257499,1.105891,0.06858808,61.74355,246.3613,0.7688359,0.3873008,0.9745239,0.9174398,3.871154,0.2101801,4.120196,0.4672334,0.08284032,0.927047,308.9102,349.0155,298.958,0.4636208,0.07499492,0.9520519,294.8435,29.10677,64.13476,False,False,False,False,False,False,True,True
0.8422131,1,Training,4,Floor,Shelves,MIN1,,,,,-1.550195,1.844657,0.03116922,15.69906,272.1487,358.4833,-2.292137,1.10262,-0.09701756,61.15746,283.9967,1.664763,-2.257674,1.10566,0.06863892,61.72931,246.3459,0.7631374,0.3868321,0.974597,0.9170206,3.79934,0.01172306,4.290111,0.4672334,0.08284032,0.927047,308.9102,349.0155,298.958,0.4635377,0.07493452,0.9519916,294.7784,28.667,64.57141,False,False,False,False,False,False,True,True
0.886657,1,Training,4,Floor,Shelves,MIN1,,,,,-1.548653,1.844625,0.02974573,15.58753,271.8144,358.6745,-2.292349,1.102461,-0.09694138,61.15847,284.0037,1.661577,-2.258024,1.105428,0.06875083,61.73648,246.3422,0.7569531,0.3864521,0.9746088,0.9166599,3.787005,359.844,4.377164,0.4672334,0.08284032,0.927047,308.9102,349.0155,298.958,0.4635881,0.07500719,0.9519573,294.7686,28.88653,64.32043,False,False,False,False,False,False,True,True
0.908879,1,Training,4,Floor,Shelves,MIN1,,,,,-1.547561,1.845475,0.02886902,15.05818,271.6437,358.7605,-2.29266,1.10202,-0.09698777,61.16362,284.0054,1.662517,-2.257668,1.106065,0.06859875,61.75214,246.3514,0.7636198,0.3862686,0.9746665,0.9164063,3.759668,359.8512,4.382348,0.4672334,0.08284032,0.927047,308.9102,349.0155,298.958,0.4636443,0.07511188,0.9518867,294.7739,28.64777,64.64124,False,False,False,False,False,False,True,True
0.942212,1,Training,4,Floor,Shelves,MIN1,,,,,-1.546852,1.846545,0.02813707,14.45931,271.5639,358.782,-2.292777,1.101862,-0.09695883,61.16196,284.007,1.661466,-2.257266,1.106852,0.06844425,61.7383,246.3481,0.7622632,0.3862849,0.9746319,0.9162791,3.798572,359.8969,4.352985,0.4672334,0.08284032,0.927047,308.9102,349.0155,298.958,0.4636559,0.07514925,0.9518569,294.7982,28.63876,64.66087,False,False,False,False,False,False,True,True
0.9755449,1,Training,4,Floor,Shelves,MIN1,,,,,-1.546349,1.847116,0.02802332,14.26242,271.6692,358.6809,-2.292925,1.101724,-0.09701449,61.15783,284.008,1.660686,-2.25726,1.10676,0.06850038,61.75226,246.3604,0.776252,0.3863916,0.9746701,0.9161376,3.797639,0.1582286,4.251625,0.4672334,0.08284032,0.927047,308.9102,349.0155,298.958,0.4636858,0.07514791,0.9519121,294.8246,28.77608,64.5276,False,False,False,False,False,False,True,True
1.008878,1,Training,4,Floor,Shelves,MIN1,,,,,-1.545825,1.847816,0.02783078,13.91784,271.8668,358.637,-2.293065,1.101588,-0.09706889,61.15894,284.0111,1.659922,-2.257041,1.107214,0.06832607,61.74936,246.3607,0.7744722,0.3866566,0.9748367,0.9159749,3.762937,0.4458212,4.117001,0.4672334,0.08284032,0.927047,308.9102,349.0155,298.958,0.4638357,0.07527112,0.9519304,294.945,29.12393,64.20962,False,False,False,False,False,False,True,True
1.0311,1,Training,4,Floor,Shelves,MIN1,,,,,-1.546252,1.848352,0.02836272,13.74471,272.1075,358.9483,-2.29335,1.101272,-0.09718434,61.15771,284.0158,1.670485,-2.257176,1.107095,0.06827974,61.74179,246.3676,0.7818384,0.3876838,0.974918,0.9158373,3.729596,1.086155,4.077962,0.4672334,0.08284032,0.927047,308.9102,349.0155,298.958,0.4640003,0.07535005,0.9520293,295.1172,29.39039,63.9263,False,False,False,False,False,False,True,True
1.075544,1,Training,4,Floor,Shelves,MIN1,,,,,-1.546469,1.849181,0.02868827,13.34616,272.4741,359.0997,-2.293499,1.101099,-0.09728299,61.15799,284.0248,1.67238,-2.256866,1.107497,0.06820028,61.74707,246.3787,0.790656,0.3888885,0.9749392,0.9156711,3.731128,1.602287,4.065073,0.4672334,0.08284032,0.927047,308.9102,349.0155,298.958,0.4641554,0.07544032,0.9520914,295.1803,29.76529,63.58341,False,False,False,False,False,False,True,True
1.097766,1,Training,4,Floor,Shelves,MIN1,,,,,-1.547377,1.849557,0.02933559,13.21047,272.8409,358.9443,-2.293521,1.101102,-0.09734801,61.15526,284.028,1.675917,-2.256901,1.107272,0.06813343,61.73,246.3795,0.7882346,0.3907699,0.9749689,0.9153758,3.717167,2.469076,4.018525,0.4672334,0.08284032,0.927047,308.9102,349.0155,298.958,0.4642658,0.0754463,0.9521487,295.3134,29.81772,63.51511,False,False,False,False,False,False,True,True
1.14221,1,Training,4,Floor,Shelves,MIN1,,,,,-1.548398,1.850047,0.02989904,12.94874,273.3657,358.6811,-2.293911,1.100725,-0.09757048,61.15213,284.0281,1.678287,-2.256647,1.107418,0.06816788,61.73664,246.3814,0.7945354,0.3923334,0.9748579,0.9151757,3.77727,3.126467,4.049372,0.4672334,0.08284032,0.927047,308.9102,349.0155,298.958,0.4643625,0.07555031,0.952068,295.2333,29.8989,63.46113,False,False,False,False,False,False,True,True
1.164432,1,Training,4,Floor,Shelves,MIN1,,,,,-1.549291,1.849936,0.03014505,13.1562,273.7225,358.4287,-2.293989,1.100652,-0.0977401,61.14943,284.0249,1.680362,-2.256566,1.10725,0.06831478,61.71998,246.3743,0.7811734,0.393686,0.9747147,0.9149596,3.908447,3.8085,4.066126,0.4672334,0.08284032,0.927047,308.9102,349.0155,298.958,0.4643428,0.07549571,0.9519517,294.9977,29.72051,63.7218,False,False,False,False,False,False,True,True
1.208876,1,Training,4,Floor,Shelves,MIN1,,,,,-1.550551,1.84967,0.03058759,13.45493,274.4021,358.361,-2.294155,1.100375,-0.09786208,61.14851,284.0201,1.678197,-2.256501,1.107154,0.06845476,61.72609,246.3769,0.7748604,0.3947704,0.9745846,0.9148538,4.089777,4.275151,4.083145,0.4672334,0.08284032,0.927047,308.9102,349.0155,298.958,0.4644756,0.07565227,0.9517413,294.9022,29.60983,63.81265,False,False,False,False,False,False,True,True
1.242209,1,Training,4,Floor,Shelves,MIN1,,,,,-1.552098,1.849003,0.03166636,13.51844,274.6893,359.0329,-2.294293,1.100185,-0.0978507,61.15182,284.0147,1.667793,-2.256424,1.107144,0.06842126,61.71835,246.3799,0.7780972,0.3957309,0.9745135,0.9152989,4.305937,5.018752,4.089759,0.4672334,0.08284032,0.927047,308.9102,349.0155,298.958,0.464586,0.07558701,0.9515998,294.9162,29.54979,63.76994,False,False,False,False,False,False,True,True
1.319986,1,Training,4,Floor,Shelves,MIN1,,,,,-1.556183,1.847075,0.03368978,14.00832,274.7557,359.7076,-2.294613,1.099784,-0.09809861,61.14806,284.0111,1.669747,-2.256893,1.106739,0.06849875,61.72676,246.3774,0.7856027,0.3951599,0.9750144,0.9158861,4.282164,5.164851,4.123908,0.4672334,0.08284032,0.927047,308.9102,349.0155,298.958,0.464626,0.07550973,0.9516541,294.8955,29.67733,63.61774,False,False,False,False,False,False,True,True
1.353318,1,Training,4,Floor,Shelves,MIN1,,,,,-1.557954,1.83669,0.03574003,18.2031,274.0211,359.6146,-2.295218,1.099584,-0.0981434,61.16858,283.9999,1.661552,-2.257729,1.106262,0.06859271,61.73768,246.3448,0.7581008,0.3931895,0.9756358,0.9162753,3.617859,5.199559,4.127412,0.4672334,0.08284032,0.927047,308.9102,349.0155,298.958,0.4646184,0.07540753,0.9520574,295.0153,29.85109,63.63175,False,False,False,False,False,False,True,True
1.397762,1,Training,4,Floor,Shelves,MIN1,,,,,-1.564094,1.822684,0.03895735,23.53492,273.3639,358.4129,-2.295736,1.099445,-0.09806605,61.17484,283.9898,1.654382,-2.258375,1.105929,0.06883019,61.74581,246.3215,0.7379804,0.3920215,0.9758582,0.9163837,3.316825,5.26488,3.997983,0.4684464,0.08379618,0.9271985,307.6985,345.0869,302.9333,0.4646184,0.07540753,0.9520574,295.0153,29.85109,63.63175,False,False,False,False,False,False,True,True
1.419984,1,Training,4,Floor,Shelves,MIN1,,,,,-1.568447,1.816981,0.0400727,26.16058,273.5677,357.1914,-2.296308,1.098833,-0.09795587,61.18269,283.9826,1.639403,-2.258796,1.105928,0.06905904,61.75124,246.3,0.7199581,0.3906521,0.9762603,0.9165942,3.01407,5.409005,3.835961,0.4684464,0.08379618,0.9271985,307.6985,345.0869,302.9333,0.4644212,0.07456907,0.9530452,297.1859,30.76211,61.75956,False,False,False,False,False,False,True,True
1.464428,1,Training,4,Floor,Shelves,MIN1,,,,,-1.573369,1.812702,0.04064833,28.50933,273.7918,356.6121,-2.296197,1.099094,-0.097554,61.18062,283.9588,1.598986,-2.259154,1.105551,0.06924845,61.74708,246.2911,0.7107055,0.3900707,0.9765367,0.9170208,2.86318,5.664888,3.746394,0.4684464,0.08379618,0.9271985,307.6985,345.0869,302.9333,0.4641221,0.0745933,0.9526768,296.338,30.01813,62.65941,False,False,False,False,False,False,True,True
1.497761,1,Training,4,Floor,Shelves,MIN1,,,,,-1.574485,1.809317,0.04014799,31.02096,274.0321,357.3263,-2.296255,1.099091,-0.09739868,61.16803,283.9523,1.598855,-2.259661,1.104816,0.06944582,61.74539,246.2892,0.7056304,0.3895729,0.976335,0.9179894,2.896701,6.02831,3.801807,0.4684464,0.08379618,0.9271985,307.6985,345.0869,302.9333,0.4637426,0.07453419,0.9522396,295.2379,29.39599,63.47709,False,False,False,False,False,False,True,True
1.531094,1,Training,4,Floor,Shelves,MIN1,,,,,-1.577459,1.801235,0.04025332,34.74749,274.8044,358.7162,-2.296122,1.099329,-0.09715904,61.16217,283.9395,1.584606,-2.260078,1.104429,0.06963883,61.7478,246.2896,0.7053322,0.3895713,0.9760423,0.9187402,3.257404,6.063544,3.725752,0.4684464,0.08379618,0.9271985,307.6985,345.0869,302.9333,0.4637344,0.07461753,0.9521491,295.1581,29.25066,63.6507,False,False,False,False,False,False,True,True
1.564427,1,Training,4,Floor,Shelves,MIN1,,,,,-1.580741,1.795791,0.03980089,36.64409,274.9017,359.4262,-2.296176,1.099349,-0.0970791,61.1506,283.9364,1.583236,-2.259947,1.104648,0.06963767,61.74371,246.3054,0.7056061,0.3894458,0.9757953,0.9192252,3.416161,5.623436,3.701127,0.4684464,0.08379618,0.9271985,307.6985,345.0869,302.9333,0.4637607,0.07471198,0.9520758,294.9019,28.90257,64.2106,False,False,False,False,False,False,True,True
1.586649,1,Training,4,Floor,Shelves,MIN1,,,,,-1.585513,1.79193,0.0385435,37.305,274.1425,359.4961,-2.296083,1.099542,-0.0969067,61.15306,283.9358,1.573684,-2.260063,1.104643,0.06966782,61.75244,246.3139,0.7149099,0.3888654,0.9754417,0.9192785,3.524372,5.429461,3.786823,0.4684464,0.08379618,0.9271985,307.6985,345.0869,302.9333,0.4638088,0.07478716,0.952027,294.7874,28.82569,64.4057,False,False,False,False,False,False,True,True
1.619982,1,Training,4,Floor,Shelves,MIN1,,,,,-1.588818,1.788931,0.03741883,37.9757,273.21,358.979,-2.295495,1.100236,-0.09658159,61.13008,283.9414,1.576416,-2.260091,1.104734,0.06973119,61.74679,246.3109,0.7135124,0.3870888,0.9747907,0.9191373,3.696676,4.482642,4.134844,0.4684464,0.08379618,0.9271985,307.6985,345.0869,302.9333,0.4642057,0.07547592,0.9514602,294.0951,29.35189,65.00137,False,False,False,False,False,False,True,True
1.664426,1,Training,4,Floor,Shelves,MIN1,,,,,-1.59176,1.782666,0.0362235,40.29819,272.4501,358.3931,-2.295538,1.099952,-0.09656435,61.12329,283.9345,1.572798,-2.260296,1.104693,0.06969419,61.74755,246.3176,0.7250998,0.3849159,0.9748344,0.9192106,3.636057,3.426513,4.145604,0.4684464,0.08379618,0.9271985,307.6985,345.0869,302.9333,0.4641406,0.07549631,0.9514293,294.0863,28.99211,65.41168,False,False,False,False,False,False,True,True
1.719981,1,Training,4,Floor,Shelves,MIN1,,,,,-1.592218,1.777702,0.03561619,42.57365,272.5322,358.2007,-2.295316,1.100167,-0.09648944,61.11532,283.9489,1.581928,-2.259964,1.10541,0.06963317,61.74951,246.3197,0.7342989,0.3819149,0.974802,0.9190664,3.53605,2.206523,4.170507,0.4684464,0.08379618,0.9271985,307.6985,345.0869,302.9333,0.4640408,0.07547577,0.9514289,293.9405,29.0109,65.49861,False,False,False,False,False,False,True,True
1.753314,1,Training,4,Floor,Shelves,MIN1,,,,,-1.595896,1.771572,0.03521618,44.91715,273.1516,358.9237,-2.295084,1.100577,-0.09637082,61.10297,283.9681,1.606044,-2.260296,1.10537,0.06949179,61.75549,246.3269,0.7459453,0.3797744,0.9750965,0.9189367,3.314692,1.334339,4.240748,0.4684464,0.08379618,0.9271985,307.6985,345.0869,302.9333,0.4639766,0.07541299,0.9514852,293.9971,29.00518,65.4888,False,False,False,False,False,False,True,True
1.786647,1,Training,4,Floor,Shelves,MIN1,,,,,-1.601119,1.763843,0.03424927,48.03569,273.8795,0.05333056,-2.295038,1.100516,-0.09651248,61.09941,284.0029,1.62548,-2.259655,1.106091,0.06914303,61.7476,246.3618,0.7771987,0.3785281,0.9752112,0.9190578,3.247803,0.725626,4.379932,0.4684464,0.08379618,0.9271985,307.6985,345.0869,302.9333,0.4640329,0.07552189,0.9514448,293.9845,29.08978,65.42532,False,False,False,False,False,False,True,True
1.81998,1,Training,4,Floor,Shelves,MIN1,,,,,-1.605685,1.763761,0.03361555,47.56584,274.1071,0.3977249,-2.294929,1.100656,-0.09651706,61.09385,284.0087,1.627198,-2.259666,1.106193,0.06901433,61.75151,246.3761,0.7873966,0.3769686,0.9750931,0.9195987,3.213722,0.09423254,4.55063,0.4684464,0.08379618,0.9271985,307.6985,345.0869,302.9333,0.4639804,0.07545342,0.9514764,293.977,29.12798,65.36498,False,False,False,False,False,False,True,True
1.853313,1,Training,4,Floor,Shelves,MIN1,,,,,-1.609936,1.762367,0.03258175,47.95015,274.2039,0.8367798,-2.294571,1.100833,-0.09662388,61.08451,284.0213,1.636263,-2.259378,1.106108,0.06893727,61.73783,246.382,0.7967303,0.3760427,0.9748393,0.9201154,3.321645,359.7277,4.567418,0.4684464,0.08379618,0.9271985,307.6985,345.0869,302.9333,0.4639485,0.07548475,0.9514437,293.9729,29.0526,65.4531,False,False,False,False,False,False,True,True
1.875535,1,Training,4,Floor,Shelves,MIN1,,,,,-1.610649,1.762342,0.03196948,48.16537,274.123,0.7670821,-2.293936,1.101209,-0.09658446,61.07213,284.0275,1.64179,-2.259168,1.105945,0.06894249,61.72544,246.3835,0.8056171,0.3756394,0.9746253,0.9205831,3.426606,359.5168,4.584497,0.4684464,0.08379618,0.9271985,307.6985,345.0869,302.9333,0.4639653,0.0755455,0.9514098,293.9634,29.13677,65.39106,False,False,False,False,False,False,True,True
1.908868,1,Training,4,Floor,Shelves,MIN1,,,,,-1.611162,1.762281,0.03146749,48.33264,274.0265,0.9199661,-2.293643,1.101387,-0.09664277,61.06538,284.0371,1.654243,-2.259273,1.105945,0.0688701,61.73423,246.3945,0.8070009,0.3751576,0.9743094,0.9213417,3.612858,359.3201,4.529263,0.4684464,0.08379618,0.9271985,307.6985,345.0869,302.9333,0.4638489,0.07539177,0.9514949,293.9815,29.106,65.33638,False,False,False,False,False,False,True,True
1.93109,1,Training,4,Floor,Shelves,MIN1,,,,,-1.613313,1.761343,0.03070119,48.63293,274.0039,1.161282,-2.29417,1.100841,-0.09687914,61.07462,284.0556,1.674948,-2.259156,1.105915,0.06885999,61.72934,246.38,0.8060294,0.3749076,0.9740698,0.9222665,3.714868,359.2238,4.487638,0.4684464,0.08379618,0.9271985,307.6985,345.0869,302.9333,0.463815,0.07538109,0.9515001,294.0019,29.19782,65.20981,False,False,False,False,False,False,True,True
1.964423,1,Training,4,Floor,Shelves,MIN1,,,,,-1.614464,1.760538,0.03032249,48.85306,274.0446,1.274596,-2.294214,1.100849,-0.09711914,61.06583,284.0637,1.688968,-2.259088,1.10591,0.06884764,61.72895,246.3761,0.8048579,0.3747012,0.9738008,0.9231236,3.867768,359.2184,4.396805,0.4684464,0.08379618,0.9271985,307.6985,345.0869,302.9333,0.4637008,0.07526151,0.9515793,294.0301,28.85522,65.44962,False,False,False,False,False,False,True,True
1.997756,1,Training,4,Floor,Shelves,MIN1,,,,,-1.615854,1.75887,0.03042269,49.3679,274.3564,1.550275,-2.293959,1.101121,-0.09713608,61.06501,284.0662,1.690865,-2.25905,1.106039,0.06861208,61.73328,246.3583,0.808754,0.3747354,0.9735921,0.9240695,3.9306,359.2599,4.402481,0.4684464,0.08379618,0.9271985,307.6985,345.0869,302.9333,0.4635372,0.07503993,0.9517446,294.2058,28.44556,65.56342,False,False,False,False,False,False,True,True
2.031089,1,Training,4,Floor,Shelves,MIN1,,,,,-1.618015,1.756068,0.03038664,50.31166,274.821,1.940895,-2.29387,1.10128,-0.09726669,61.07152,284.0715,1.694891,-2.259169,1.10618,0.06852622,61.74055,246.3702,0.811134,0.3747711,0.9735181,0.9248571,3.987835,359.2664,4.358266,0.4684464,0.08379618,0.9271985,307.6985,345.0869,302.9333,0.4632802,0.07464579,0.9520019,294.4436,27.94655,65.65973,False,False,False,False,False,False,True,True
2.053311,1,Training,4,Floor,Shelves,MIN1,,,,,-1.619981,1.753003,0.03061177,51.34436,275.3491,2.365286,-2.293588,1.101786,-0.09727358,61.07053,284.079,1.698461,-2.259164,1.10627,0.06849176,61.74437,246.3677,0.8072917,0.3750237,0.9735294,0.9254493,4.040393,359.4019,4.304945,0.4684464,0.08379618,0.9271985,307.6985,345.0869,302.9333,0.463567,0.07520491,0.9515796,293.91,28.85757,65.54366,False,False,False,False,False,False,True,True
2.086644,1,Training,4,Floor,Shelves,MIN1,,,,,-1.621005,1.750579,0.03107418,52.04553,275.8613,2.734682,-2.293609,1.101851,-0.0973798,61.07244,284.0868,1.707628,-2.259188,1.106348,0.06838423,61.74589,246.3691,0.8050302,0.3757974,0.973729,0.9258946,3.980963,359.615,4.315701,0.4684464,0.08379618,0.9271985,307.6985,345.0869,302.9333,0.4634915,0.07512299,0.9515982,293.928,28.70057,65.67132,False,False,False,False,False,False,True,True
2.119977,1,Training,4,Floor,Shelves,MIN1,,,,,-1.622293,1.747745,0.03164417,52.92939,276.5443,3.408268,-2.293332,1.102312,-0.09745257,61.07109,284.0904,1.706836,-2.259195,1.106549,0.06828594,61.7487,246.375,0.8021705,0.3770397,0.9738321,0.9261322,3.946693,359.8716,4.318841,0.4684464,0.08379618,0.9271985,307.6985,345.0869,302.9333,0.4633591,0.07496288,0.9517052,294.042,28.31662,65.84579,False,False,False,False,False,False,True,True
2.15331,1,Training,4,Floor,Shelves,MIN1,,,,,-1.623833,1.745637,0.03213041,53.53673,277.0324,3.791604,-2.29313,1.102465,-0.09755241,61.07003,284.0923,1.702601,-2.259231,1.106479,0.06817453,61.7524,246.3832,0.8115151,0.3779059,0.9739783,0.9261737,3.865259,0.07491709,4.269383,0.4684464,0.08379618,0.9271985,307.6985,345.0869,302.9333,0.4634203,0.0750413,0.9516373,293.8931,28.42771,65.94951,False,False,False,False,False,False,True,True
2.186643,1,Training,4,Floor,Shelves,MIN1,,,,,-1.625246,1.743933,0.03252771,54.0423,277.3616,4.045157,-2.292867,1.102652,-0.0975184,61.06714,284.0813,1.691357,-2.258221,1.107032,0.06832828,61.73843,246.3733,0.8030606,0.3787063,0.9739826,0.9262,3.825843,0.2989766,4.292901,0.4684464,0.08379618,0.9271985,307.6985,345.0869,302.9333,0.4634444,0.07508759,0.9516203,293.8884,28.48619,65.86268,False,False,False,False,False,False,True,True
2.208864,1,Training,4,Floor,Shelves,MIN1,,,,,-1.626555,1.742787,0.03285525,54.46422,277.4984,4.03539,-2.292429,1.103008,-0.09743127,61.06637,284.0693,1.680151,-2.257785,1.107324,0.06829664,61.73124,246.3641,0.7966715,0.3793722,0.9737772,0.9262278,3.967189,0.5154729,4.286472,0.4684464,0.08379618,0.9271985,307.6985,345.0869,302.9333,0.4635299,0.07512724,0.9516009,293.8812,28.82812,65.52715,False,False,False,False,False,False,True,True
2.242198,1,Training,4,Floor,Shelves,MIN1,,,,,-1.627361,1.74275,0.03306641,54.64133,277.425,3.895485,-2.290537,1.104551,-0.09672171,61.05486,284.0334,1.649574,-2.257921,1.107324,0.06827024,61.73573,246.3653,0.7960483,0.3799341,0.973461,0.9262811,4.14818,0.7396818,4.322665,0.4684464,0.08379618,0.9271985,307.6985,345.0869,302.9333,0.4635314,0.07510047,0.9516114,293.9269,28.64728,65.68574,False,False,False,False,False,False,True,True
2.275531,1,Training,4,Floor,Shelves,MIN1,,,,,-1.629009,1.74245,0.03318023,54.85245,277.432,3.872101,-2.289232,1.105288,-0.09628499,61.04894,283.9883,1.618638,-2.257418,1.107683,0.06837189,61.72575,246.3547,0.7875456,0.3803594,0.9732879,0.9262429,4.337567,0.9081839,4.306416,0.4684464,0.08379618,0.9271985,307.6985,345.0869,302.9333,0.4634857,0.07504377,0.9516847,294.0833,28.40941,65.71584,False,False,False,False,False,False,True,True
