TimeSinceStart,TrialNo,TrialID,ParticipantID,Landmark,DetailedView,TaskboardPosition.x,TaskboardPosition.y,TaskboardPosition.z,TaskboardRotation.x,TaskboardRotation.y,TaskboardRotation.z,Landmark1Name,Landmark2Name,Landmark3Name,Landmark4Name,Landmark5Name,Landmark6Name,Landmark1Position.x,Landmark1Position.y,Landmark1Position.z,Landmark2Position.x,Landmark2Position.y,Landmark2Position.z,Landmark3Position.x,Landmark3Position.y,Landmark3Position.z,Landmark4Position.x,Landmark4Position.y,Landmark4Position.z,Landmark5Position.x,Landmark5Position.y,Landmark5Position.z,Landmark6Position.x,Landmark6Position.y,Landmark6Position.z,Landmark1Rotation.x,Landmark1Rotation.y,Landmark1Rotation.z,Landmark2Rotation.x,Landmark2Rotation.y,Landmark2Rotation.z,Landmark3Rotation.x,Landmark3Rotation.y,Landmark3Rotation.z,Landmark4Rotation.x,Landmark4Rotation.y,Landmark4Rotation.z,Landmark5Rotation.x,Landmark5Rotation.y,Landmark5Rotation.z,Landmark6Rotation.x,Landmark6Rotation.y,Landmark6Rotation.z,Landmark1State,Landmark2State,Landmark3State,Landmark4State,Landmark5State,Landmark6State
12.99749,1,Training,0,Shelves,Shelves,0,0.03,0,0,0,0,MIN3,MIN2,MIN1,MAX1,MAX3,MAX2,-0.458929,0.8737445,0.6311624,-0.1066872,0.8347335,0.4099202,-0.6832659,0.8372824,0.4243755,0.289996,0.878782,0.659731,0.6264203,0.8758383,0.6430366,0.09521963,0.8414792,0.4481766,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,,highlighted,,highlighted,,highlighted
13.01971,1,Training,0,Shelves,Shelves,0,0.03,0,0,0,0,MIN3,MIN2,MIN1,MAX1,MAX3,MAX2,-0.458929,0.8737445,0.6311624,-0.1066872,0.8347335,0.4099202,-0.6832659,0.8372824,0.4243755,0.289996,0.878782,0.659731,0.6264203,0.8758383,0.6430366,0.09521963,0.8414792,0.4481766,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,,highlighted,,highlighted,,highlighted
13.03082,1,Training,0,Shelves,Shelves,0,0.03,0,0,0,0,MIN3,MIN2,MIN1,MAX1,MAX3,MAX2,-0.458929,0.8737445,0.6311624,-0.1066872,0.8347335,0.4099202,-0.6832659,0.8372824,0.4243755,0.289996,0.878782,0.659731,0.6264203,0.8758383,0.6430366,0.09521963,0.8414792,0.4481766,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,,highlighted,,highlighted,,highlighted
13.05304,1,Training,0,Shelves,Shelves,0,0.03,0,0,0,0,MIN3,MIN2,MIN1,MAX1,MAX3,MAX2,-0.458929,0.8737445,0.6311624,-0.1066872,0.8347335,0.4099202,-0.6832659,0.8372824,0.4243755,0.289996,0.878782,0.659731,0.6264203,0.8758383,0.6430366,0.09521963,0.8414792,0.4481766,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,,highlighted,,highlighted,,highlighted
13.06415,1,Training,0,Shelves,Shelves,0,0.03,0,0,0,0,MIN3,MIN2,MIN1,MAX1,MAX3,MAX2,-0.458929,0.8737445,0.6311624,-0.1066872,0.8347335,0.4099202,-0.6832659,0.8372824,0.4243755,0.289996,0.878782,0.659731,0.6264203,0.8758383,0.6430366,0.09521963,0.8414792,0.4481766,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,,highlighted,,highlighted,,highlighted
13.08638,1,Training,0,Shelves,Shelves,0,0.03,0,0,0,0,MIN3,MIN2,MIN1,MAX1,MAX3,MAX2,-0.458929,0.8737445,0.6311624,-0.1066872,0.8347335,0.4099202,-0.6832659,0.8372824,0.4243755,0.289996,0.878782,0.659731,0.6264203,0.8758383,0.6430366,0.09521963,0.8414792,0.4481766,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,,highlighted,,highlighted,,highlighted
13.09749,1,Training,0,Shelves,Shelves,0,0.03,0,0,0,0,MIN3,MIN2,MIN1,MAX1,MAX3,MAX2,-0.458929,0.8737445,0.6311624,-0.1066872,0.8347335,0.4099202,-0.6832659,0.8372824,0.4243755,0.289996,0.878782,0.659731,0.6264203,0.8758383,0.6430366,0.09521963,0.8414792,0.4481766,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,,highlighted,,highlighted,,highlighted
13.11971,1,Training,0,Shelves,Shelves,0,0.03,0,0,0,0,MIN3,MIN2,MIN1,MAX1,MAX3,MAX2,-0.458929,0.8737445,0.6311624,-0.1066872,0.8347335,0.4099202,-0.6832659,0.8372824,0.4243755,0.289996,0.878782,0.659731,0.6264203,0.8758383,0.6430366,0.09521963,0.8414792,0.4481766,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,,highlighted,,highlighted,,highlighted
13.13082,1,Training,0,Shelves,Shelves,0,0.03,0,0,0,0,MIN3,MIN2,MIN1,MAX1,MAX3,MAX2,-0.458929,0.8737445,0.6311624,-0.1066872,0.8347335,0.4099202,-0.6832659,0.8372824,0.4243755,0.289996,0.878782,0.659731,0.6264203,0.8758383,0.6430366,0.09521963,0.8414792,0.4481766,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,,highlighted,,highlighted,,highlighted
13.15304,1,Training,0,Shelves,Shelves,0,0.03,0,0,0,0,MIN3,MIN2,MIN1,MAX1,MAX3,MAX2,-0.458929,0.8737445,0.6311624,-0.1066872,0.8347335,0.4099202,-0.6832659,0.8372824,0.4243755,0.289996,0.878782,0.659731,0.6264203,0.8758383,0.6430366,0.09521963,0.8414792,0.4481766,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,,highlighted,,highlighted,,highlighted
13.17526,1,Training,0,Shelves,Shelves,0,0.03,0,0,0,0,MIN3,MIN2,MIN1,MAX1,MAX3,MAX2,-0.458929,0.8737445,0.6311624,-0.1066872,0.8347335,0.4099202,-0.6832659,0.8372824,0.4243755,0.289996,0.878782,0.659731,0.6264203,0.8758383,0.6430366,0.09521963,0.8414792,0.4481766,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,,highlighted,,highlighted,,highlighted
13.18637,1,Training,0,Shelves,Shelves,0,0.03,0,0,0,0,MIN3,MIN2,MIN1,MAX1,MAX3,MAX2,-0.458929,0.8737445,0.6311624,-0.1066872,0.8347335,0.4099202,-0.6832659,0.8372824,0.4243755,0.289996,0.878782,0.659731,0.6264203,0.8758383,0.6430366,0.09521963,0.8414792,0.4481766,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,,highlighted,,highlighted,,highlighted
13.2086,1,Training,0,Shelves,Shelves,0,0.03,0,0,0,0,MIN3,MIN2,MIN1,MAX1,MAX3,MAX2,-0.458929,0.8737445,0.6311624,-0.1066872,0.8347335,0.4099202,-0.6832659,0.8372824,0.4243755,0.289996,0.878782,0.659731,0.6264203,0.8758383,0.6430366,0.09521963,0.8414792,0.4481766,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,,highlighted,,highlighted,,highlighted
13.21971,1,Training,0,Shelves,Shelves,0,0.03,0,0,0,0,MIN3,MIN2,MIN1,MAX1,MAX3,MAX2,-0.458929,0.8737445,0.6311624,-0.1066872,0.8347335,0.4099202,-0.6832659,0.8372824,0.4243755,0.289996,0.878782,0.659731,0.6264203,0.8758383,0.6430366,0.09521963,0.8414792,0.4481766,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,,highlighted,,highlighted,,highlighted
13.24193,1,Training,0,Shelves,Shelves,0,0.03,0,0,0,0,MIN3,MIN2,MIN1,MAX1,MAX3,MAX2,-0.458929,0.8737445,0.6311624,-0.1066872,0.8347335,0.4099202,-0.6832659,0.8372824,0.4243755,0.289996,0.878782,0.659731,0.6264203,0.8758383,0.6430366,0.09521963,0.8414792,0.4481766,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,,highlighted,,highlighted,,highlighted
13.26415,1,Training,0,Shelves,Shelves,0,0.03,0,0,0,0,MIN3,MIN2,MIN1,MAX1,MAX3,MAX2,-0.458929,0.8737445,0.6311624,-0.1066872,0.8347335,0.4099202,-0.6832659,0.8372824,0.4243755,0.289996,0.878782,0.659731,0.6264203,0.8758383,0.6430366,0.09521963,0.8414792,0.4481766,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,,highlighted,,highlighted,,highlighted
13.28637,1,Training,0,Shelves,Shelves,0,0.03,0,0,0,0,MIN3,MIN2,MIN1,MAX1,MAX3,MAX2,-0.458929,0.8737445,0.6311624,-0.1066872,0.8347335,0.4099202,-0.6832659,0.8372824,0.4243755,0.289996,0.878782,0.659731,0.6264203,0.8758383,0.6430366,0.09521963,0.8414792,0.4481766,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,,highlighted,,highlighted,,highlighted
13.29748,1,Training,0,Shelves,Shelves,0,0.03,0,0,0,0,MIN3,MIN2,MIN1,MAX1,MAX3,MAX2,-0.458929,0.8737445,0.6311624,-0.1066872,0.8347335,0.4099202,-0.6832659,0.8372824,0.4243755,0.289996,0.878782,0.659731,0.6264203,0.8758383,0.6430366,0.09521963,0.8414792,0.4481766,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,,highlighted,,highlighted,,highlighted
13.31971,1,Training,0,Shelves,Shelves,0,0.03,0,0,0,0,MIN3,MIN2,MIN1,MAX1,MAX3,MAX2,-0.458929,0.8737445,0.6311624,-0.1066872,0.8347335,0.4099202,-0.6832659,0.8372824,0.4243755,0.289996,0.878782,0.659731,0.6264203,0.8758383,0.6430366,0.09521963,0.8414792,0.4481766,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,,highlighted,,highlighted,,highlighted
13.34193,1,Training,0,Shelves,Shelves,0,0.03,0,0,0,0,MIN3,MIN2,MIN1,MAX1,MAX3,MAX2,-0.458929,0.8737445,0.6311624,-0.1066872,0.8347335,0.4099202,-0.6832659,0.8372824,0.4243755,0.289996,0.878782,0.659731,0.6264203,0.8758383,0.6430366,0.09521963,0.8414792,0.4481766,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,,highlighted,,highlighted,,highlighted
13.35304,1,Training,0,Shelves,Shelves,0,0.03,0,0,0,0,MIN3,MIN2,MIN1,MAX1,MAX3,MAX2,-0.458929,0.8737445,0.6311624,-0.1066872,0.8347335,0.4099202,-0.6832659,0.8372824,0.4243755,0.289996,0.878782,0.659731,0.6264203,0.8758383,0.6430366,0.09521963,0.8414792,0.4481766,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,,highlighted,,highlighted,,highlighted
13.37526,1,Training,0,Shelves,Shelves,0,0.03,0,0,0,0,MIN3,MIN2,MIN1,MAX1,MAX3,MAX2,-0.458929,0.8737445,0.6311624,-0.1066872,0.8347335,0.4099202,-0.6832659,0.8372824,0.4243755,0.289996,0.878782,0.659731,0.6264203,0.8758383,0.6430366,0.09521963,0.8414792,0.4481766,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,,highlighted,,highlighted,,highlighted
13.38637,1,Training,0,Shelves,Shelves,0,0.03,0,0,0,0,MIN3,MIN2,MIN1,MAX1,MAX3,MAX2,-0.458929,0.8737445,0.6311624,-0.1066872,0.8347335,0.4099202,-0.6832659,0.8372824,0.4243755,0.289996,0.878782,0.659731,0.6264203,0.8758383,0.6430366,0.09521963,0.8414792,0.4481766,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,,highlighted,,highlighted,,highlighted
13.4197,1,Training,0,Shelves,Shelves,0,0.03,0,0,0,0,MIN3,MIN2,MIN1,MAX1,MAX3,MAX2,-0.458929,0.8737445,0.6311624,-0.1066872,0.8347335,0.4099202,-0.6832659,0.8372824,0.4243755,0.289996,0.878782,0.659731,0.6264203,0.8758383,0.6430366,0.09521963,0.8414792,0.4481766,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,,highlighted,,highlighted,,highlighted
13.44192,1,Training,0,Shelves,Shelves,0,0.03,0,0,0,0,MIN3,MIN2,MIN1,MAX1,MAX3,MAX2,-0.458929,0.8737445,0.6311624,-0.1066872,0.8347335,0.4099202,-0.6832659,0.8372824,0.4243755,0.289996,0.878782,0.659731,0.6264203,0.8758383,0.6430366,0.09521963,0.8414792,0.4481766,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,,highlighted,,highlighted,,highlighted
13.45304,1,Training,0,Shelves,Shelves,0,0.03,0,0,0,0,MIN3,MIN2,MIN1,MAX1,MAX3,MAX2,-0.458929,0.8737445,0.6311624,-0.1066872,0.8347335,0.4099202,-0.6832659,0.8372824,0.4243755,0.289996,0.878782,0.659731,0.6264203,0.8758383,0.6430366,0.09521963,0.8414792,0.4481766,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,,highlighted,,highlighted,,highlighted
13.46415,1,Training,0,Shelves,Shelves,0,0.03,0,0,0,0,MIN3,MIN2,MIN1,MAX1,MAX3,MAX2,-0.458929,0.8737445,0.6311624,-0.1066872,0.8347335,0.4099202,-0.6832659,0.8372824,0.4243755,0.289996,0.878782,0.659731,0.6264203,0.8758383,0.6430366,0.09521963,0.8414792,0.4481766,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,,highlighted,,highlighted,,highlighted
13.48637,1,Training,0,Shelves,Shelves,0,0.03,0,0,0,0,MIN3,MIN2,MIN1,MAX1,MAX3,MAX2,-0.458929,0.8737445,0.6311624,-0.1066872,0.8347335,0.4099202,-0.6832659,0.8372824,0.4243755,0.289996,0.878782,0.659731,0.6264203,0.8758383,0.6430366,0.09521963,0.8414792,0.4481766,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,,highlighted,,highlighted,,highlighted
13.50859,1,Training,0,Shelves,Shelves,0,0.03,0,0,0,0,MIN3,MIN2,MIN1,MAX1,MAX3,MAX2,-0.458929,0.8737445,0.6311624,-0.1066872,0.8347335,0.4099202,-0.6832659,0.8372824,0.4243755,0.289996,0.878782,0.659731,0.6264203,0.8758383,0.6430366,0.09521963,0.8414792,0.4481766,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,,highlighted,,highlighted,,highlighted
13.5197,1,Training,0,Shelves,Shelves,0,0.03,0,0,0,0,MIN3,MIN2,MIN1,MAX1,MAX3,MAX2,-0.458929,0.8737445,0.6311624,-0.1066872,0.8347335,0.4099202,-0.6832659,0.8372824,0.4243755,0.289996,0.878782,0.659731,0.6264203,0.8758383,0.6430366,0.09521963,0.8414792,0.4481766,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,,highlighted,,highlighted,,highlighted
13.53081,1,Training,0,Shelves,Shelves,0,0.03,0,0,0,0,MIN3,MIN2,MIN1,MAX1,MAX3,MAX2,-0.458929,0.8737445,0.6311624,-0.1066872,0.8347335,0.4099202,-0.6832659,0.8372824,0.4243755,0.289996,0.878782,0.659731,0.6264203,0.8758383,0.6430366,0.09521963,0.8414792,0.4481766,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,,highlighted,,highlighted,,highlighted
13.55303,1,Training,0,Shelves,Shelves,0,0.03,0,0,0,0,MIN3,MIN2,MIN1,MAX1,MAX3,MAX2,-0.458929,0.8737445,0.6311624,-0.1066872,0.8347335,0.4099202,-0.6832659,0.8372824,0.4243755,0.289996,0.878782,0.659731,0.6264203,0.8758383,0.6430366,0.09521963,0.8414792,0.4481766,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,,highlighted,,highlighted,,highlighted
13.56414,1,Training,0,Shelves,Shelves,0,0.03,0,0,0,0,MIN3,MIN2,MIN1,MAX1,MAX3,MAX2,-0.458929,0.8737445,0.6311624,-0.1066872,0.8347335,0.4099202,-0.6832659,0.8372824,0.4243755,0.289996,0.878782,0.659731,0.6264203,0.8758383,0.6430366,0.09521963,0.8414792,0.4481766,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,,highlighted,,highlighted,,highlighted
13.57525,1,Training,0,Shelves,Shelves,0,0.03,0,0,0,0,MIN3,MIN2,MIN1,MAX1,MAX3,MAX2,-0.458929,0.8737445,0.6311624,-0.1066872,0.8347335,0.4099202,-0.6832659,0.8372824,0.4243755,0.289996,0.878782,0.659731,0.6264203,0.8758383,0.6430366,0.09521963,0.8414792,0.4481766,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,,highlighted,,highlighted,,highlighted
13.59748,1,Training,0,Shelves,Shelves,0,0.03,0,0,0,0,MIN3,MIN2,MIN1,MAX1,MAX3,MAX2,-0.458929,0.8737445,0.6311624,-0.1066872,0.8347335,0.4099202,-0.6832659,0.8372824,0.4243755,0.289996,0.878782,0.659731,0.6264203,0.8758383,0.6430366,0.09521963,0.8414792,0.4481766,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,,highlighted,,highlighted,,highlighted
13.6197,1,Training,0,Shelves,Shelves,0,0.03,0,0,0,0,MIN3,MIN2,MIN1,MAX1,MAX3,MAX2,-0.458929,0.8737445,0.6311624,-0.1066872,0.8347335,0.4099202,-0.6832659,0.8372824,0.4243755,0.289996,0.878782,0.659731,0.6264203,0.8758383,0.6430366,0.09521963,0.8414792,0.4481766,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,,highlighted,,highlighted,,highlighted
13.63081,1,Training,0,Shelves,Shelves,0,0.03,0,0,0,0,MIN3,MIN2,MIN1,MAX1,MAX3,MAX2,-0.458929,0.8737445,0.6311624,-0.1066872,0.8347335,0.4099202,-0.6832659,0.8372824,0.4243755,0.289996,0.878782,0.659731,0.6264203,0.8758383,0.6430366,0.09521963,0.8414792,0.4481766,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,,highlighted,,highlighted,,highlighted
13.64192,1,Training,0,Shelves,Shelves,0,0.03,0,0,0,0,MIN3,MIN2,MIN1,MAX1,MAX3,MAX2,-0.458929,0.8737445,0.6311624,-0.1066872,0.8347335,0.4099202,-0.6832659,0.8372824,0.4243755,0.289996,0.878782,0.659731,0.6264203,0.8758383,0.6430366,0.09521963,0.8414792,0.4481766,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,,highlighted,,highlighted,,highlighted
13.66414,1,Training,0,Shelves,Shelves,0,0.03,0,0,0,0,MIN3,MIN2,MIN1,MAX1,MAX3,MAX2,-0.458929,0.8737445,0.6311624,-0.1066872,0.8347335,0.4099202,-0.6832659,0.8372824,0.4243755,0.289996,0.878782,0.659731,0.6264203,0.8758383,0.6430366,0.09521963,0.8414792,0.4481766,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,,highlighted,,highlighted,,highlighted
13.67525,1,Training,0,Shelves,Shelves,0,0.03,0,0,0,0,MIN3,MIN2,MIN1,MAX1,MAX3,MAX2,-0.458929,0.8737445,0.6311624,-0.1066872,0.8347335,0.4099202,-0.6832659,0.8372824,0.4243755,0.289996,0.878782,0.659731,0.6264203,0.8758383,0.6430366,0.09521963,0.8414792,0.4481766,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,,highlighted,,highlighted,,highlighted
13.68636,1,Training,0,Shelves,Shelves,0,0.03,0,0,0,0,MIN3,MIN2,MIN1,MAX1,MAX3,MAX2,-0.458929,0.8737445,0.6311624,-0.1066872,0.8347335,0.4099202,-0.6832659,0.8372824,0.4243755,0.289996,0.878782,0.659731,0.6264203,0.8758383,0.6430366,0.09521963,0.8414792,0.4481766,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,,highlighted,,highlighted,,highlighted
13.70858,1,Training,0,Shelves,Shelves,0,0.03,0,0,0,0,MIN3,MIN2,MIN1,MAX1,MAX3,MAX2,-0.458929,0.8737445,0.6311624,-0.1066872,0.8347335,0.4099202,-0.6832659,0.8372824,0.4243755,0.289996,0.878782,0.659731,0.6264203,0.8758383,0.6430366,0.09521963,0.8414792,0.4481766,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,,highlighted,,highlighted,,highlighted
13.73081,1,Training,0,Shelves,Shelves,0,0.03,0,0,0,0,MIN3,MIN2,MIN1,MAX1,MAX3,MAX2,-0.458929,0.8737445,0.6311624,-0.1066872,0.8347335,0.4099202,-0.6832659,0.8372824,0.4243755,0.289996,0.878782,0.659731,0.6264203,0.8758383,0.6430366,0.09521963,0.8414792,0.4481766,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,,highlighted,,highlighted,,highlighted
13.75303,1,Training,0,Shelves,Shelves,0,0.03,0,0,0,0,MIN3,MIN2,MIN1,MAX1,MAX3,MAX2,-0.458929,0.8737445,0.6311624,-0.1066872,0.8347335,0.4099202,-0.6832659,0.8372824,0.4243755,0.289996,0.878782,0.659731,0.6264203,0.8758383,0.6430366,0.09521963,0.8414792,0.4481766,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,,highlighted,,highlighted,,highlighted
13.77525,1,Training,0,Shelves,Shelves,0,0.03,0,0,0,0,MIN3,MIN2,MIN1,MAX1,MAX3,MAX2,-0.458929,0.8737445,0.6311624,-0.1066872,0.8347335,0.4099202,-0.6832659,0.8372824,0.4243755,0.289996,0.878782,0.659731,0.6264203,0.8758383,0.6430366,0.09521963,0.8414792,0.4481766,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,,highlighted,,highlighted,,highlighted
13.78636,1,Training,0,Shelves,Shelves,0,0.03,0,0,0,0,MIN3,MIN2,MIN1,MAX1,MAX3,MAX2,-0.458929,0.8737445,0.6311624,-0.1066872,0.8347335,0.4099202,-0.6832659,0.8372824,0.4243755,0.289996,0.878782,0.659731,0.6264203,0.8758383,0.6430366,0.09521963,0.8414792,0.4481766,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,,highlighted,,highlighted,,highlighted
13.80858,1,Training,0,Shelves,Shelves,0,0.03,0,0,0,0,MIN3,MIN2,MIN1,MAX1,MAX3,MAX2,-0.458929,0.8737445,0.6311624,-0.1066872,0.8347335,0.4099202,-0.6832659,0.8372824,0.4243755,0.289996,0.878782,0.659731,0.6264203,0.8758383,0.6430366,0.09521963,0.8414792,0.4481766,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,,highlighted,,highlighted,,highlighted
13.8308,1,Training,0,Shelves,Shelves,0,0.03,0,0,0,0,MIN3,MIN2,MIN1,MAX1,MAX3,MAX2,-0.458929,0.8737445,0.6311624,-0.1066872,0.8347335,0.4099202,-0.6832659,0.8372824,0.4243755,0.289996,0.878782,0.659731,0.6264203,0.8758383,0.6430366,0.09521963,0.8414792,0.4481766,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,,highlighted,,highlighted,,highlighted
13.84192,1,Training,0,Shelves,Shelves,0,0.03,0,0,0,0,MIN3,MIN2,MIN1,MAX1,MAX3,MAX2,-0.458929,0.8737445,0.6311624,-0.1066872,0.8347335,0.4099202,-0.6832659,0.8372824,0.4243755,0.289996,0.878782,0.659731,0.6264203,0.8758383,0.6430366,0.09521963,0.8414792,0.4481766,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,,highlighted,,highlighted,,highlighted
13.86414,1,Training,0,Shelves,Shelves,0,0.03,0,0,0,0,MIN3,MIN2,MIN1,MAX1,MAX3,MAX2,-0.458929,0.8737445,0.6311624,-0.1066872,0.8347335,0.4099202,-0.6832659,0.8372824,0.4243755,0.289996,0.878782,0.659731,0.6264203,0.8758383,0.6430366,0.09521963,0.8414792,0.4481766,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,,highlighted,,highlighted,,highlighted
13.87525,1,Training,0,Shelves,Shelves,0,0.03,0,0,0,0,MIN3,MIN2,MIN1,MAX1,MAX3,MAX2,-0.458929,0.8737445,0.6311624,-0.1066872,0.8347335,0.4099202,-0.6832659,0.8372824,0.4243755,0.289996,0.878782,0.659731,0.6264203,0.8758383,0.6430366,0.09521963,0.8414792,0.4481766,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,,highlighted,,highlighted,,highlighted
13.89747,1,Training,0,Shelves,Shelves,0,0.03,0,0,0,0,MIN3,MIN2,MIN1,MAX1,MAX3,MAX2,-0.458929,0.8737445,0.6311624,-0.1066872,0.8347335,0.4099202,-0.6832659,0.8372824,0.4243755,0.289996,0.878782,0.659731,0.6264203,0.8758383,0.6430366,0.09521963,0.8414792,0.4481766,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,,highlighted,,highlighted,,highlighted
13.91969,1,Training,0,Shelves,Shelves,0,0.03,0,0,0,0,MIN3,MIN2,MIN1,MAX1,MAX3,MAX2,-0.458929,0.8737445,0.6311624,-0.1066872,0.8347335,0.4099202,-0.6832659,0.8372824,0.4243755,0.289996,0.878782,0.659731,0.6264203,0.8758383,0.6430366,0.09521963,0.8414792,0.4481766,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,,highlighted,,highlighted,,highlighted
13.9308,1,Training,0,Shelves,Shelves,0,0.03,0,0,0,0,MIN3,MIN2,MIN1,MAX1,MAX3,MAX2,-0.458929,0.8737445,0.6311624,-0.1066872,0.8347335,0.4099202,-0.6832659,0.8372824,0.4243755,0.289996,0.878782,0.659731,0.6264203,0.8758383,0.6430366,0.09521963,0.8414792,0.4481766,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,,highlighted,,highlighted,,highlighted
