TimeSinceStart,TrialNo,TrialID,ParticipantID,Landmark,DetailedView,CameraPosition.x,CameraPosition.y,CameraPosition.z,CameraEulerAngles.x,CameraEulerAngles.y,CameraEulerAngles.z,LeftControllerPosition.x,LeftControllerPosition.y,LeftControllerPosition.z,LeftControllerEulerAngles.x,LeftControllerEulerAngles.y,LeftControllerEulerAngles.z,RightControllerPosition.x,RightControllerPosition.y,RightControllerPosition.z,RightControllerEulerAngles.x,RightControllerEulerAngles.y,RightControllerEulerAngles.z,WaistPosition.x,WaistPosition.y,WaistPosition.z,WaistEulerAngles.x,WaistEulerAngles.y,WaistEulerAngles.z,LeftShoePosition.x,LeftShoePosition.y,LeftShoePosition.z,LeftShoeEulerAngles.x,LeftShoeEulerAngles.y,LeftShoeEulerAngles.z,RightShoePosition.x,RightShoePosition.y,RightShoePosition.z,RightShoeEulerAngles.x,RightShoeEulerAngles.y,RightShoeEulerAngles.z,LeftGripPressed,LeftTriggerPressed,LeftFootSliding,LeftFootPressed,RightGripPressed,RightTriggerPressed,RightFootSliding,RightFootPressed
1.642186,1,Training,0,Shelves,Shelves,0.001331789,1.263759,0.107167,333.6883,359.9934,180.9627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.02,351.238,99.42301,False,False,False,False,False,False,False,False
1.708851,1,Training,0,Shelves,Shelves,0.001334975,1.263761,0.1071676,333.6873,359.9925,180.9662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.02,351.238,99.42301,False,False,False,False,False,False,False,False
1.797738,1,Training,0,Shelves,Shelves,0.001330303,1.26376,0.1071675,333.6875,359.9911,180.9647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.02,351.238,99.42301,False,False,False,False,False,False,False,False
1.919958,1,Training,0,Shelves,Shelves,0.001330033,1.263759,0.1071672,333.6879,359.9911,180.9645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.02,351.238,99.42301,False,False,False,False,False,False,False,False
1.975512,1,Training,0,Shelves,Shelves,0.001331581,1.263758,0.1071667,333.6887,359.9909,180.9659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.02,351.238,99.42301,False,False,False,False,False,False,False,False
2.019956,1,Training,0,Shelves,Shelves,0.001332199,1.263757,0.1071664,333.6893,359.9915,180.9656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.02,351.238,99.42301,False,False,False,False,False,False,False,False
2.064399,1,Training,0,Shelves,Shelves,0.001335043,1.263755,0.1071657,333.6904,359.9925,180.9663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.02,351.238,99.42301,False,False,False,False,False,False,False,False
2.097732,1,Training,0,Shelves,Shelves,0.00133701,1.263756,0.1071661,333.6897,359.9932,180.9667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.02,351.238,99.42301,False,False,False,False,False,False,False,False
2.142175,1,Training,0,Shelves,Shelves,0.001337295,1.263755,0.1071655,333.6905,359.9942,180.9657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.02,351.238,99.42301,False,False,False,False,False,False,False,False
2.175508,1,Training,0,Shelves,Shelves,0.001336522,1.263754,0.1071654,333.6908,359.994,180.9653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.02,351.238,99.42301,False,False,False,False,False,False,False,False
2.219951,1,Training,0,Shelves,Shelves,0.001333877,1.263751,0.1071644,333.6924,359.992,180.9661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.02,351.238,99.42301,False,False,False,False,False,False,False,False
2.264395,1,Training,0,Shelves,Shelves,0.001336051,1.263752,0.1071645,333.6921,359.9929,180.9664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.02,351.238,99.42301,False,False,False,False,False,False,False,False
2.308838,1,Training,0,Shelves,Shelves,0.001337219,1.263751,0.1071644,333.6923,359.9939,180.966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.02,351.238,99.42301,False,False,False,False,False,False,False,False
2.364393,1,Training,0,Shelves,Shelves,0.001333866,1.263752,0.1071647,333.6919,359.9923,180.9657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.02,351.238,99.42301,False,False,False,False,False,False,False,False
2.408836,1,Training,0,Shelves,Shelves,0.00133053,1.263752,0.1071648,333.6918,359.9907,180.9654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.02,351.238,99.42301,False,False,False,False,False,False,False,False
2.442168,1,Training,0,Shelves,Shelves,0.001328658,1.263751,0.1071643,333.6926,359.9897,180.9654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.02,351.238,99.42301,False,False,False,False,False,False,False,False
2.486612,1,Training,0,Shelves,Shelves,0.001330562,1.263748,0.1071634,333.6941,359.9907,180.9654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.02,351.238,99.42301,False,False,False,False,False,False,False,False
2.519944,1,Training,0,Shelves,Shelves,0.001326445,1.263752,0.1071645,333.6922,359.9893,180.9644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.02,351.238,99.42301,False,False,False,False,False,False,False,False
2.564388,1,Training,0,Shelves,Shelves,0.001326356,1.263752,0.1071648,333.692,359.9889,180.9649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.02,351.238,99.42301,False,False,False,False,False,False,False,False
2.597721,1,Training,0,Shelves,Shelves,0.001323497,1.263752,0.1071648,333.692,359.9868,180.9656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.02,351.238,99.42301,False,False,False,False,False,False,False,False
2.642164,1,Training,0,Shelves,Shelves,0.00131865,1.263752,0.1071648,333.6919,359.9851,180.9644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.02,351.238,99.42301,False,False,False,False,False,False,False,False
2.675497,1,Training,0,Shelves,Shelves,0.001319334,1.263752,0.1071649,333.6918,359.9851,180.9649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.02,351.238,99.42301,False,False,False,False,False,False,False,False
2.708829,1,Training,0,Shelves,Shelves,0.001315162,1.263751,0.1071647,333.6923,359.9839,180.9635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.02,351.238,99.42301,False,False,False,False,False,False,False,False
2.764384,1,Training,0,Shelves,Shelves,0.001314895,1.263754,0.1071655,333.691,359.984,180.9632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.02,351.238,99.42301,False,False,False,False,False,False,False,False
2.797716,1,Training,0,Shelves,Shelves,0.001316231,1.263754,0.1071655,333.6909,359.9843,180.9637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.02,351.238,99.42301,False,False,False,False,False,False,False,False
2.84216,1,Training,0,Shelves,Shelves,0.001316294,1.263754,0.1071657,333.6906,359.9848,180.9632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.02,351.238,99.42301,False,False,False,False,False,False,False,False
2.897714,1,Training,0,Shelves,Shelves,0.001314422,1.263755,0.1071659,333.6902,359.9841,180.9628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.02,351.238,99.42301,False,False,False,False,False,False,False,False
2.964379,1,Training,0,Shelves,Shelves,0.00131703,1.263759,0.1071672,333.6883,359.9858,180.9624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.02,351.238,99.42301,False,False,False,False,False,False,False,False
3.031044,1,Training,0,Shelves,Shelves,0.001320088,1.263759,0.1071674,333.6879,359.9874,180.9624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.02,351.238,99.42301,False,False,False,False,False,False,False,False
3.075488,1,Training,0,Shelves,Shelves,0.001320085,1.263758,0.1071671,333.6884,359.987,180.9629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.02,351.238,99.42301,False,False,False,False,False,False,False,False
3.119931,1,Training,0,Shelves,Shelves,0.001319289,1.263762,0.1071681,333.6868,359.9865,180.9629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.02,351.238,99.42301,False,False,False,False,False,False,False,False
3.164375,1,Training,0,Shelves,Shelves,0.001322005,1.263761,0.107168,333.6869,359.9876,180.9634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.02,351.238,99.42301,False,False,False,False,False,False,False,False
3.48659,1,Training,0,Shelves,Shelves,0.00131925,1.263762,0.107168,333.6868,359.9865,180.9629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.02,351.238,99.42301,False,False,False,False,False,False,False,False
3.608809,1,Training,0,Shelves,Shelves,0.001320112,1.263766,0.1071695,333.6845,359.9898,180.9592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.02,351.238,99.42301,False,False,False,False,False,False,False,False
3.642142,1,Training,0,Shelves,Shelves,0.001323041,1.263771,0.1071713,333.6816,359.9882,180.9634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.02,351.238,99.42301,False,False,False,False,False,False,False,False
3.675474,1,Training,0,Shelves,Shelves,0.001314243,1.263768,0.1071705,333.6831,359.9846,180.9619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.02,351.238,99.42301,False,False,False,False,False,False,False,False
3.897692,1,Training,0,Shelves,Shelves,0.001323039,1.263771,0.1071713,333.6816,359.9882,180.9634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.02,351.238,99.42301,False,False,False,False,False,False,False,False
3.953246,1,Training,0,Shelves,Shelves,0.00130895,1.263772,0.1071718,333.6811,359.9854,180.957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.02,351.238,99.42301,False,False,False,False,False,False,False,False
3.986579,1,Training,0,Shelves,Shelves,0.001296932,1.263766,0.1071701,333.6842,359.9785,180.9577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.02,351.238,99.42301,False,False,False,False,False,False,False,False
4.042133,1,Training,0,Shelves,Shelves,0.001304869,1.263767,0.1071703,333.6837,359.9862,180.9531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.02,351.238,99.42301,False,False,False,False,False,False,False,False
4.108798,1,Training,0,Shelves,Shelves,0.001308359,1.263765,0.1071694,333.6851,359.9833,180.9594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.02,351.238,99.42301,False,False,False,False,False,False,False,False
4.164352,1,Training,0,Shelves,Shelves,0.001311662,1.263759,0.1071674,333.688,359.9847,180.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.02,351.238,99.42301,False,False,False,False,False,False,False,False
4.208796,1,Training,0,Shelves,Shelves,0.001301624,1.263762,0.1071685,333.6866,359.9822,180.9561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.02,351.238,99.42301,False,False,False,False,False,False,False,False
4.242128,1,Training,0,Shelves,Shelves,0.001299348,1.263766,0.1071699,333.6843,359.9851,180.9506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.02,351.238,99.42301,False,False,False,False,False,False,False,False
4.342126,1,Training,0,Shelves,Shelves,0.001298314,1.263755,0.1071663,333.6901,359.9837,180.9517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.02,351.238,99.42301,False,False,False,False,False,False,False,False
4.397681,1,Training,0,Shelves,Shelves,0.001310738,1.263747,0.1071632,333.6945,-0.002859939,180.9426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.02,351.238,99.42301,False,False,False,False,False,False,False,False
4.431013,1,Training,0,Shelves,Shelves,0.001293298,1.263745,0.107163,333.6953,359.982,180.9504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.02,351.238,99.42301,False,False,False,False,False,False,False,False
4.464346,1,Training,0,Shelves,Shelves,0.001300527,1.263753,0.1071654,333.6914,359.9891,180.946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.02,351.238,99.42301,False,False,False,False,False,False,False,False
4.553233,1,Training,0,Shelves,Shelves,0.001297951,1.263749,0.1071642,333.6934,359.986,180.9484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.02,351.238,99.42301,False,False,False,False,False,False,False,False
4.619898,1,Training,0,Shelves,Shelves,0.001295291,1.263758,0.1071673,333.6885,359.984,180.9492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.02,351.238,99.42301,False,False,False,False,False,False,False,False
4.653231,1,Training,0,Shelves,Shelves,0.001292208,1.263753,0.1071657,333.691,359.9861,180.9442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.02,351.238,99.42301,False,False,False,False,False,False,False,False
4.697674,1,Training,0,Shelves,Shelves,0.001294278,1.263742,0.1071618,333.6971,359.9866,180.9449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.02,351.238,99.42301,False,False,False,False,False,False,False,False
4.77545,1,Training,0,Shelves,Shelves,0.001295768,1.263749,0.1071641,333.6937,359.9832,180.9506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.02,351.238,99.42301,False,False,False,False,False,False,False,False
4.819893,1,Training,0,Shelves,Shelves,0.001312857,1.263751,0.1071645,333.6925,-0.003678279,180.9452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.02,351.238,99.42301,False,False,False,False,False,False,False,False
4.864337,1,Training,0,Shelves,Shelves,0.001288284,1.263749,0.1071643,333.6933,359.9858,180.9417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.02,351.238,99.42301,False,False,False,False,False,False,False,False
4.897669,1,Training,0,Shelves,Shelves,0.001303496,1.263748,0.1071637,333.6941,359.9874,180.9504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.02,351.238,99.42301,False,False,False,False,False,False,False,False
4.931002,1,Training,0,Shelves,Shelves,0.001293529,1.263746,0.1071633,333.6948,359.989,180.9412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.02,351.238,99.42301,False,False,False,False,False,False,False,False
4.953224,1,Training,0,Shelves,Shelves,0.001303548,1.26375,0.1071643,333.693,359.9885,180.949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.02,351.238,99.42301,False,False,False,False,False,False,False,False
4.986557,1,Training,0,Shelves,Shelves,0.001306726,1.263757,0.1071667,333.6891,359.9913,180.9476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.02,351.238,99.42301,False,False,False,False,False,False,False,False
5.008778,1,Training,0,Shelves,Shelves,0.00129842,1.263753,0.1071657,333.6911,359.9825,180.9534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.02,351.238,99.42301,False,False,False,False,False,False,False,False
5.031,1,Training,0,Shelves,Shelves,0.001295324,1.263757,0.107167,333.6889,359.9808,180.9535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.02,351.238,99.42301,False,False,False,False,False,False,False,False
5.064332,1,Training,0,Shelves,Shelves,0.001304716,1.263749,0.1071641,333.6935,359.9839,180.956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.02,351.238,99.42301,False,False,False,False,False,False,False,False
5.086554,1,Training,0,Shelves,Shelves,0.001306063,1.263746,0.1071631,333.6951,359.9855,180.9548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.02,351.238,99.42301,False,False,False,False,False,False,False,False
5.119887,1,Training,0,Shelves,Shelves,0.001300972,1.263745,0.1071628,333.6955,359.9844,180.9527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.02,351.238,99.42301,False,False,False,False,False,False,False,False
5.142108,1,Training,0,Shelves,Shelves,0.001296559,1.263755,0.1071664,333.69,359.9811,180.954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.02,351.238,99.42301,False,False,False,False,False,False,False,False
5.16433,1,Training,0,Shelves,Shelves,0.001301184,1.263752,0.1071651,333.6918,359.9828,180.955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.02,351.238,99.42301,False,False,False,False,False,False,False,False
5.186552,1,Training,0,Shelves,Shelves,0.001306161,1.263748,0.1071637,333.6939,359.9857,180.9547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.02,351.238,99.42301,False,False,False,False,False,False,False,False
5.208774,1,Training,0,Shelves,Shelves,0.001306051,1.263755,0.1071662,333.6901,359.9911,180.9473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.02,351.238,99.42301,False,False,False,False,False,False,False,False
5.230996,1,Training,0,Shelves,Shelves,0.001298949,1.263751,0.1071647,333.6926,359.9841,180.9517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.02,351.238,99.42301,False,False,False,False,False,False,False,False
5.253217,1,Training,0,Shelves,Shelves,0.001300396,1.263753,0.1071656,333.6911,359.9865,180.9494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.02,351.238,99.42301,False,False,False,False,False,False,False,False
5.275439,1,Training,0,Shelves,Shelves,0.00130132,1.263749,0.1071641,333.6934,359.9844,180.9529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.02,351.238,99.42301,False,False,False,False,False,False,False,False
5.297661,1,Training,0,Shelves,Shelves,0.001303501,1.263755,0.107166,333.6904,359.9884,180.9491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.02,351.238,99.42301,False,False,False,False,False,False,False,False
5.319882,1,Training,0,Shelves,Shelves,0.00130271,1.263758,0.1071671,333.6887,359.9878,180.9494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.02,351.238,99.42301,False,False,False,False,False,False,False,False
5.342104,1,Training,0,Shelves,Shelves,0.001298886,1.263754,0.1071656,333.6909,359.9843,180.9512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.02,351.238,99.42301,False,False,False,False,False,False,False,False
5.364326,1,Training,0,Shelves,Shelves,0.001312934,1.263753,0.1071654,333.6912,359.9917,180.9515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.02,351.238,99.42301,False,False,False,False,False,False,False,False
