Timestamp	Position.x	Position.y	Position.z	Rotation.x	Rotation.y	Rotation.z	Rotation.w
0.01296997	0.1019	0.9403	1.0269	0.5117	-0.0648	0.0446	0.8556
0.03518677	0.1019	0.9403	1.0269	0.5117	-0.0648	0.0446	0.8556
0.05741119	0.1019	0.9403	1.0269	0.5117	-0.0648	0.0446	0.8556
0.07963562	0.1019	0.9403	1.0269	0.5117	-0.0648	0.0446	0.8556
0.1018524	0.1019	0.9403	1.0269	0.5117	-0.0648	0.0446	0.8556
0.1240768	0.1019	0.9403	1.0269	0.5117	-0.0648	0.0446	0.8556
0.1463013	0.1019	0.9403	1.0269	0.5117	-0.0648	0.0446	0.8556
0.1685181	0.1019	0.9403	1.0269	0.5117	-0.0648	0.0446	0.8556
0.1907425	0.1019	0.9403	1.0269	0.5117	-0.0648	0.0446	0.8556
0.2129669	0.1019	0.9403	1.0269	0.5117	-0.0648	0.0446	0.8556
0.2351837	0.1019	0.9403	1.0269	0.5117	-0.0648	0.0446	0.8556
0.2574081	0.1019	0.9403	1.0269	0.5117	-0.0648	0.0446	0.8556
0.2796326	0.1019	0.9403	1.0269	0.5117	-0.0648	0.0446	0.8556
0.3018494	0.1019	0.9403	1.0269	0.5117	-0.0648	0.0446	0.8556
0.3240738	0.1019	0.9403	1.0269	0.5117	-0.0648	0.0446	0.8556
0.3462982	0.1019	0.9403	1.0269	0.5117	-0.0648	0.0446	0.8556
0.368515	0.1019	0.9403	1.0269	0.5117	-0.0648	0.0446	0.8556
0.3907394	0.1019	0.9403	1.0269	0.5117	-0.0648	0.0446	0.8556
0.4129639	0.1019	0.9403	1.0269	0.5117	-0.0648	0.0446	0.8556
0.4351883	0.1019	0.9403	1.0269	0.5117	-0.0648	0.0446	0.8556
0.4574051	0.1019	0.9403	1.0269	0.5117	-0.0648	0.0446	0.8556
0.4796295	0.1019	0.9403	1.0269	0.5117	-0.0648	0.0446	0.8556
0.5018539	0.1019	0.9403	1.0269	0.5117	-0.0648	0.0446	0.8556
0.5240707	0.1019	0.9403	1.0269	0.5117	-0.0648	0.0446	0.8556
0.5462952	0.1019	0.9403	1.0269	0.5117	-0.0648	0.0446	0.8556
0.5685196	0.1019	0.9403	1.0269	0.5117	-0.0648	0.0446	0.8556
0.5907364	0.1019	0.9403	1.0269	0.5117	-0.0648	0.0446	0.8556
0.6129608	0.1019	0.9403	1.0269	0.5117	-0.0648	0.0446	0.8556
0.6351852	0.1019	0.9403	1.0269	0.5117	-0.0648	0.0446	0.8556
0.657402	0.1019	0.9403	1.0269	0.5117	-0.0648	0.0446	0.8556
0.6796265	0.1019	0.9403	1.0269	0.5117	-0.0648	0.0446	0.8556
0.7018509	0.1019	0.9403	1.0269	0.5117	-0.0648	0.0446	0.8556
0.7240677	0.1019	0.9403	1.0269	0.5117	-0.0648	0.0446	0.8556
0.7462921	0.1019	0.9403	1.0269	0.5117	-0.0648	0.0446	0.8556
0.7685165	0.1019	0.9403	1.0269	0.5117	-0.0648	0.0446	0.8556
0.7907333	0.1019	0.9403	1.0269	0.5117	-0.0648	0.0446	0.8556
0.8129578	0.1019	0.9403	1.0269	0.5117	-0.0648	0.0446	0.8556
0.8351822	0.1019	0.9403	1.0269	0.5117	-0.0648	0.0446	0.8556
0.857399	0.1019	0.9403	1.0269	0.5117	-0.0648	0.0446	0.8556
0.8796234	0.1019	0.9403	1.0269	0.5117	-0.0648	0.0446	0.8556
0.9018478	0.1019	0.9403	1.0269	0.5117	-0.0648	0.0446	0.8556
0.9240646	0.1019	0.9403	1.0269	0.5117	-0.0648	0.0446	0.8556
0.9462891	0.1019	0.9403	1.0269	0.5117	-0.0648	0.0446	0.8556
0.9685135	0.1019	0.9403	1.0269	0.5117	-0.0648	0.0446	0.8556
0.9907303	0.1019	0.9403	1.0269	0.5117	-0.0648	0.0446	0.8556
1.012955	0.1019	0.9403	1.0269	0.5117	-0.0648	0.0446	0.8556
1.035179	0.1019	0.9403	1.0269	0.5117	-0.0648	0.0446	0.8556
1.057404	0.1019	0.9403	1.0269	0.5117	-0.0648	0.0446	0.8556
1.07962	0.1019	0.9403	1.0269	0.5117	-0.0648	0.0446	0.8556
1.101845	0.1019	0.9403	1.0269	0.5117	-0.0648	0.0446	0.8556
1.124069	0.1019	0.9403	1.0269	0.5117	-0.0648	0.0446	0.8556
1.146286	0.1019	0.9403	1.0269	0.5117	-0.0648	0.0446	0.8556
1.16851	0.1019	0.9403	1.0269	0.5117	-0.0648	0.0446	0.8556
1.190735	0.1019	0.9403	1.0269	0.5117	-0.0648	0.0446	0.8556
1.212952	0.1019	0.9403	1.0269	0.5117	-0.0648	0.0446	0.8556
1.235176	0.1019	0.9403	1.0269	0.5117	-0.0648	0.0446	0.8556
1.257401	0.1019	0.9403	1.0269	0.5117	-0.0648	0.0446	0.8556
1.279617	0.1019	0.9403	1.0269	0.5117	-0.0648	0.0446	0.8556
1.301842	0.1019	0.9403	1.0269	0.5117	-0.0648	0.0446	0.8556
1.324066	0.1019	0.9403	1.0269	0.5117	-0.0648	0.0446	0.8556
