Timestamp	Position.x	Position.y	Position.z	Rotation.x	Rotation.y	Rotation.z	Rotation.w
0.01296997	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
0.03518677	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
0.05741119	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
0.07963562	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
0.1018524	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
0.1240768	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
0.1463013	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
0.1685181	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
0.1907425	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
0.2129669	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
0.2351837	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
0.2574081	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
0.2796326	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
0.3018494	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
0.3240738	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
0.3462982	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
0.368515	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
0.3907394	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
0.4129639	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
0.4351883	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
0.4574051	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
0.4796295	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
0.5018539	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
0.5240707	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
0.5462952	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
0.5685196	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
0.5907364	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
0.6129608	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
0.6351852	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
0.657402	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
0.6796265	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
0.7018509	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
0.7240677	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
0.7462921	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
0.7685165	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
0.7907333	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
0.8129578	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
0.8351822	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
0.857399	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
0.8796234	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
0.9018478	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
0.9240646	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
0.9462891	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
0.9685135	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
0.9907303	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
1.012955	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
1.035179	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
1.057404	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
1.07962	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
1.101845	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
1.124069	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
1.146286	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
1.16851	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
1.190735	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
1.212952	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
1.235176	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
1.257401	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
1.279617	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
1.301842	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
1.324066	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
1.346283	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
1.368507	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
1.390732	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
1.412949	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
1.435173	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
1.457397	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
1.479614	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
1.501839	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
1.524063	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
1.54628	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
