Timestamp	Position.x	Position.y	Position.z	Rotation.x	Rotation.y	Rotation.z	Rotation.w
0.01296997	0.0705	1.0912	1.0585	0.0681	-0.2175	0.0157	0.9736
0.03518677	0.0705	1.0912	1.0585	0.0681	-0.2175	0.0157	0.9736
0.05741119	0.0705	1.0912	1.0585	0.0681	-0.2175	0.0157	0.9736
0.07963562	0.0705	1.0912	1.0585	0.0680	-0.2174	0.0160	0.9736
0.1018524	0.0705	1.0912	1.0585	0.0680	-0.2174	0.0160	0.9736
0.1240768	0.0705	1.0912	1.0585	0.0681	-0.2175	0.0157	0.9736
0.1463013	0.0705	1.0912	1.0585	0.0681	-0.2175	0.0157	0.9736
0.1685181	0.0705	1.0912	1.0585	0.0681	-0.2174	0.0158	0.9736
0.1907425	0.0705	1.0912	1.0585	0.0681	-0.2174	0.0159	0.9736
0.2129669	0.0705	1.0912	1.0585	0.0681	-0.2175	0.0158	0.9736
0.2351837	0.0705	1.0912	1.0585	0.0681	-0.2175	0.0158	0.9736
0.2574081	0.0705	1.0912	1.0585	0.0681	-0.2175	0.0159	0.9736
0.2796326	0.0705	1.0912	1.0585	0.0680	-0.2174	0.0160	0.9736
0.3018494	0.0705	1.0912	1.0585	0.0681	-0.2175	0.0157	0.9736
0.3240738	0.0705	1.0912	1.0585	0.0681	-0.2175	0.0157	0.9736
0.3462982	0.0705	1.0911	1.0586	0.0682	-0.2175	0.0156	0.9736
0.368515	0.0705	1.0912	1.0585	0.0681	-0.2175	0.0157	0.9736
0.3907394	0.0705	1.0912	1.0585	0.0680	-0.2174	0.0160	0.9736
0.4129639	0.0705	1.0912	1.0585	0.0680	-0.2175	0.0159	0.9736
0.4351883	0.0705	1.0912	1.0585	0.0680	-0.2175	0.0158	0.9736
0.4574051	0.0705	1.0912	1.0585	0.0680	-0.2174	0.0160	0.9736
0.4796295	0.0705	1.0912	1.0585	0.0680	-0.2174	0.0160	0.9736
0.5018539	0.0705	1.0912	1.0585	0.0680	-0.2174	0.0160	0.9736
0.5240707	0.0705	1.0912	1.0585	0.0681	-0.2174	0.0158	0.9736
0.5462952	0.0705	1.0912	1.0585	0.0681	-0.2175	0.0156	0.9736
0.5685196	0.0705	1.0912	1.0585	0.0681	-0.2174	0.0158	0.9736
0.5907364	0.0705	1.0912	1.0585	0.0680	-0.2174	0.0160	0.9736
0.6129608	0.0705	1.0912	1.0585	0.0680	-0.2174	0.0159	0.9736
0.6351852	0.0705	1.0912	1.0585	0.0680	-0.2174	0.0159	0.9736
0.657402	0.0705	1.0912	1.0585	0.0681	-0.2175	0.0158	0.9736
0.6796265	0.0705	1.0912	1.0585	0.0679	-0.2175	0.0159	0.9736
0.7018509	0.0705	1.0912	1.0585	0.0679	-0.2175	0.0159	0.9736
0.7240677	0.0705	1.0912	1.0585	0.0680	-0.2175	0.0160	0.9736
0.7462921	0.0705	1.0912	1.0585	0.0681	-0.2175	0.0158	0.9736
0.7685165	0.0705	1.0912	1.0585	0.0681	-0.2175	0.0157	0.9736
0.7907333	0.0705	1.0912	1.0585	0.0681	-0.2175	0.0157	0.9736
0.8129578	0.0705	1.0912	1.0585	0.0679	-0.2174	0.0159	0.9736
0.8351822	0.0705	1.0912	1.0585	0.0681	-0.2175	0.0158	0.9736
0.857399	0.0705	1.0912	1.0585	0.0681	-0.2175	0.0158	0.9736
0.8796234	0.0705	1.0912	1.0585	0.0679	-0.2175	0.0159	0.9736
0.9018478	0.0705	1.0912	1.0585	0.0680	-0.2174	0.0161	0.9736
0.9240646	0.0705	1.0912	1.0585	0.0680	-0.2174	0.0159	0.9736
0.9462891	0.0705	1.0912	1.0585	0.0680	-0.2174	0.0159	0.9736
0.9685135	0.0705	1.0912	1.0585	0.0681	-0.2175	0.0157	0.9736
0.9907303	0.0705	1.0912	1.0585	0.0681	-0.2174	0.0159	0.9736
1.012955	0.0705	1.0912	1.0585	0.0680	-0.2174	0.0160	0.9736
1.035179	0.0705	1.0912	1.0585	0.0680	-0.2174	0.0160	0.9736
1.057404	0.0705	1.0912	1.0585	0.0681	-0.2174	0.0158	0.9736
1.07962	0.0705	1.0912	1.0585	0.0680	-0.2175	0.0159	0.9736
1.101845	0.0705	1.0912	1.0585	0.0679	-0.2174	0.0161	0.9736
1.124069	0.0705	1.0912	1.0585	0.0679	-0.2174	0.0161	0.9736
