TimeSinceStart,TrialNo,TrialID,ParticipantID,Landmark,DetailedView,Interaction,Details
0.4422175,1,Training,3,Floor,Body,Foot Interaction,Left Sliding MIN2
0.4866615,1,Training,3,Floor,Body,Foot Interaction,Left Sliding MIN2
3.475517,1,Training,3,Floor,Body,Foot Interaction,Left Foot Press
3.61996,1,Training,3,Floor,Body,Foot Interaction,Right Foot Press
14.11984,1,Training,3,Floor,Body,Foot Interaction,Right Sliding MIN3
14.15318,1,Training,3,Floor,Body,Foot Interaction,Right Sliding MIN3
14.18651,1,Training,3,Floor,Body,Foot Interaction,Right Sliding MIN3
14.21984,1,Training,3,Floor,Body,Foot Interaction,Right Sliding MIN3
14.24206,1,Training,3,Floor,Body,Foot Interaction,Right Sliding MIN3
14.2754,1,Training,3,Floor,Body,Foot Interaction,Right Sliding MIN3
14.30873,1,Training,3,Floor,Body,Foot Interaction,Right Sliding MIN3
14.34206,1,Training,3,Floor,Body,Foot Interaction,Right Sliding MIN3
14.3754,1,Training,3,Floor,Body,Foot Interaction,Right Sliding MIN3
14.39762,1,Training,3,Floor,Body,Foot Interaction,Right Sliding MIN3
14.43095,1,Training,3,Floor,Body,Foot Interaction,Right Sliding MIN3
14.46428,1,Training,3,Floor,Body,Foot Interaction,Right Sliding MIN3
14.48651,1,Training,3,Floor,Body,Foot Interaction,Right Sliding MIN3
14.51984,1,Training,3,Floor,Body,Foot Interaction,Right Sliding MIN3
14.55317,1,Training,3,Floor,Body,Foot Interaction,Right Sliding MIN3
14.5865,1,Training,3,Floor,Body,Foot Interaction,Right Sliding MIN3
14.60873,1,Training,3,Floor,Body,Foot Interaction,Right Sliding MIN3
14.64206,1,Training,3,Floor,Body,Foot Interaction,Right Sliding MIN3
14.67539,1,Training,3,Floor,Body,Foot Interaction,Right Sliding MIN3
14.69761,1,Training,3,Floor,Body,Foot Interaction,Right Sliding MIN3
14.73095,1,Training,3,Floor,Body,Foot Interaction,Right Sliding MIN3
14.76428,1,Training,3,Floor,Body,Foot Interaction,Right Sliding MIN3
14.7865,1,Training,3,Floor,Body,Foot Interaction,Right Sliding MIN3
